alpha,beta,gamma,delta,epsilon
138.6465,160.1497,208.0788,209.9825,189.1815
131.2206,131.2157,91.3092,129.4151,202.9293
69.6951,97.908,140.564,229.2728,141.2876
115.44,73.0315,140.0682,135.5184,77.0482
154.6005,126.3673,121.5081,143.404,90.1943
80.1947,167.7604,82.0743,153.4159,144.4914
146.0761,100.7279,117.4131,176.3481,122.5969
62.8381,105.3325,112.505,171.4624,128.7429
108.2183,143.1485,101.454,104.6645,179.728
101.3212,123.1849,152.8613,123.016,169.0493
106.3065,98.3094,117.9322,69.5527,124.3216
92.6001,91.523,134.5389,152.7098,163.7017
149.0326,108.9955,106.831,156.9807,164.9089
140.8241,136.7038,97.654,122.0884,131.1622
125.3257,60.5922,138.2301,153.8905,151.7645
111.8776,97.8026,141.9903,167.898,205.4889
94.3056,147.0161,151.8884,131.4876,165.8136
114.8738,81.1813,122.9704,149.2466,113.4786
113.2265,212.0979,117.1887,128.9737,144.3809
123.4272,90.0842,118.3295,112.5273,169.7122
99.4655,139.544,96.7047,168.3294,110.1187
174.1712,95.4315,143.2734,150.1806,67.557
123.1586,143.8646,105.8326,155.6115,143.0046
105.0389,115.1233,125.6504,172.6283,263.5205
90.2481,75.921,112.5048,165.7646,142.1637
64.6819,147.1778,100.2745,76.0516,149.8118
100.1632,183.3307,75.032,99.2159,92.9939
47.1516,150.7309,142.688,153.5692,137.1164
67.3368,100.5271,134.0008,160.0794,101.9228
151.5835,93.7892,111.6047,98.6818,175.2965
121.1564,107.4848,101.8395,199.8316,160.2634
109.8328,121.8546,85.3918,83.4483,157.9479
137.1585,89.399,106.7129,165.984,158.6702
121.2161,113.3413,134.8232,121.9547,88.122
122.2678,150.8682,147.0632,162.7298,143.2235
44.5969,112.257,110.6196,136.8629,111.0127
77.7705,109.2917,155.8533,98.5249,115.0773
140.7662,109.2544,123.8889,158.5435,107.0743
130.9065,97.5431,134.4412,133.2841,195.9245
81.8241,84.1005,124.8544,160.2352,110.897
104.3128,98.1164,122.5623,196.5174,182.1609
81.1752,83.809,153.2332,56.8817,155.5378
133.5918,117.7268,154.5343,183.1685,107.1248
21.9832,111.2404,185.9073,87.0327,208.0353
120.2721,126.7874,162.3409,142.1047,194.0397
157.1031,109.922,123.0854,177.1984,157.2607
66.7443,127.6185,187.8496,180.2372,92.6702
134.3426,79.6263,150.9909,119.5527,191.5739
84.5125,106.3757,56.919,129.2034,140.525
118.7836,63.3412,46.5715,122.2739,200.9745
120.855,82.1633,84.5956,213.0909,131.7795
86.5125,95.2274,121.9012,74.48,125.1995
109.4632,60.6137,116.6505,152.2553,193.1417
149.8229,146.0811,126.2711,123.1479,108.5438
109.1975,98.5912,79.0429,164.3268,153.6705
40.5655,159.6769,169.5262,153.7883,149.2681
37.0226,81.3417,96.1915,96.2357,126.3017
71.9153,102.5486,89.7335,111.8916,203.0521
52.5135,111.3534,126.1102,159.4137,126.1048
118.7884,106.0053,117.4993,166.8562,69.5946
121.8894,110.5476,125.2507,144.9664,105.9712
113.9849,154.1948,111.7608,139.0803,146.5477
71.0072,98.3319,64.8002,166.5145,87.5113
71.1983,70.1976,86.2886,126.4945,81.6347
99.5186,82.403,99.0408,143.2923,156.5719
108.6672,159.0708,149.6629,147.2842,50.5151
80.8893,147.978,92.4223,94.7254,126.3469
124.6193,48.6471,123.6552,84.108,159.9502
67.0792,149.0144,154.0138,171.056,146.4145
95.8952,57.9161,115.7839,69.8375,184.7036
153.8061,65.5059,164.9496,111.3896,129.0822
48.881,94.4206,137.3285,159.2271,181.271
88.3633,125.8564,137.3394,176.3886,100.7997
109.6886,109.7499,52.6957,130.6267,114.9917
164.5228,104.2284,116.7912,115.162,201.8935
75.7647,126.4265,114.0669,128.0553,133.1129
107.6411,114.7075,111.2603,135.3171,139.4571
119.4464,76.7932,122.0846,162.5431,143.5303
74.8388,57.4281,45.001,116.0485,74.8521
70.9884,107.9996,173.3851,151.1499,117.079
105.64,114.8379,91.4937,99.7975,219.7107
137.9118,64.7848,74.4508,161.9448,138.3684
37.4387,74.5714,112.8678,154.1809,110.6423
101.1544,111.5772,102.1006,159.0578,173.6197
116.8614,123.5778,62.4344,141.8194,154.1895
123.2714,102.043,144.9871,218.4638,83.3179
100.6652,121.6446,71.4556,117.9346,150.5154
126.9102,140.8351,109.193,147.6882,88.8539
143.8382,129.3049,33.8051,160.9391,217.0094
103.6782,78.6465,124.5814,85.8495,164.6918
106.463,128.2521,85.1841,139.3623,119.7772
118.5573,91.4549,133.818,147.3602,108.0127
76.9424,106.2634,89.8723,185.2245,193.709
104.1118,207.0338,78.7577,156.658,108.9712
104.2902,143.3278,121.6518,190.5046,98.114
161.3775,145.6255,89.2254,138.8256,130.7133
104.7008,119.7985,180.9922,138.6187,57.983
105.9553,95.4412,35.2384,109.0764,151.8834
82.5835,148.6842,143.8072,56.0427,175.8311
97.6906,98.6431,50.1964,181.655,122.6486
60.5477,79.8,101.1376,110.7356,149.9212
101.1912,130.2134,135.5262,144.8609,114.9231
107.7564,69.4217,146.5582,119.4242,72.1538
20.2778,94.0882,51.4964,143.3237,100.4822
142.5646,118.8914,115.1964,104.515,219.2799
78.4497,127.5985,64.9895,88.7998,71.368
111.0438,114.2407,60.1806,134.0884,60.9546
61.5094,142.6959,134.2993,156.4053,127.087
70.517,120.4092,140.287,120.0644,117.468
71.9396,77.0116,130.1975,153.0676,94.2288
93.5168,97.0491,209.9461,142.6359,204.0063
64.7917,82.7214,121.4947,178.7742,152.5135
133.6719,77.3912,174.5344,160.2655,164.4426
21.9343,70.1454,91.9573,79.6495,218.2078
38.8129,108.6352,137.5704,119.1933,139.57
96.6464,85.6229,102.5689,142.154,124.2121
94.1096,77.8295,123.6896,177.4547,133.2205
122.1059,51.0789,159.7965,145.3697,119.5168
136.688,119.0145,126.2659,154.0074,184.5574
88.2159,126.3506,149.5016,182.2289,167.9413
74.2195,82.2392,107.215,183.8676,182.3955
141.3329,79.9802,125.3622,199.9087,186.1349
123.5693,167.351,99.0824,125.1635,136.8993
63.1165,151.9205,107.3372,142.8237,176.6877
113.1782,131.0795,130.6343,108.3384,193.6686
128.0935,69.2561,44.4118,144.0487,60.9207
121.2816,136.1175,75.7514,112.8588,163.6578
128.3933,108.2525,114.7447,131.6564,149.4339
104.189,177.5535,104.3576,159.6399,97.0825
132.1515,142.7525,123.9038,129.3852,158.6429
84.6289,108.7023,39.6964,107.256,121.8585
164.3985,53.1753,122.4212,136.6498,147.5647
146.3756,102.9507,149.1917,154.9667,161.4824
71.8038,55.7639,86.7335,128.2699,219.2647
63.1927,104.7575,194.2856,153.1607,140.6887
128.8233,137.9118,96.142,103.5273,124.0832
107.1471,81.2097,161.608,89.3754,109.1502
140.5308,99.6762,79.0605,122.0667,130.2428
142.9057,129.413,135.701,71.1815,230.6004
109.4504,168.6962,177.5356,134.098,153.0721
108.2723,177.8268,139.5765,103.8527,145.6681
124.654,111.0289,136.2078,109.2839,213.0254
151.0153,83.4812,89.6797,110.1234,134.0989
107.8172,115.6408,139.475,175.3722,170.9508
78.6907,78.6326,171.9113,150.7596,160.1339
105.653,173.5624,131.8435,164.7193,130.6022
56.0932,110.256,193.6974,109.6041,120.454
92.8845,116.4517,47.89,127.2488,163.0642
88.6404,51.8451,135.4504,184.1092,125.3717
75.9222,87.7679,139.4863,146.1888,214.6695
64.8953,136.2889,147.7212,78.3389,115.3
108.7745,127.0454,163.1147,91.5009,88.5689
131.0875,95.8595,126.1565,161.7801,159.0483
134.3329,75.7318,97.3449,104.7266,160.4919
46.0607,187.5794,136.5281,119.4777,115.8597
87.036,88.8108,90.6581,121.8171,101.0097
34.076,79.418,90.9237,151.2177,169.234
91.9004,138.695,127.9406,148.4093,151.725
90.9107,133.3745,82.8974,71.7766,114.3217
117.2942,128.2619,192.3615,122.9753,146.9509
108.8641,121.2997,165.3255,96.1413,141.638
77.8381,127.3425,101.9311,169.1984,134.9167
138.9024,75.574,137.1497,84.1535,118.2342
137.6511,130.4794,172.3924,179.9291,172.3621
162.7313,148.1298,79.2501,219.1384,184.9258
97.7161,120.8932,100.3533,156.2876,173.2196
90.0943,94.9473,212.6257,173.3694,114.3668
99.2448,89.9257,195.6955,105.7773,141.3662
95.6108,135.0351,144.6121,108.7243,159.7581
56.807,77.2292,105.338,164.3178,192.0342
80.8813,114.0539,79.6273,84.8224,125.1943
135.4073,123.6901,105.9005,190.0863,140.01
110.8534,125.1718,68.593,118.2678,212.1973
123.8028,107.1613,164.3772,137.3818,142.5237
23.3841,82.2153,158.991,101.6491,193.9299
101.5889,102.5886,88.3726,121.0624,129.2122
50.8914,108.6466,130.1993,161.3891,120.2649
95.9612,84.4489,50.8218,155.0358,75.2438
117.1651,115.7941,100.6568,143.1796,120.0825
82.5241,77.6038,126.4799,124.7028,168.7272
95.7448,56.8396,157.3441,165.1807,170.1949
117.4309,76.873,94.9277,129.4803,163.0241
59.4148,84.9285,200.2851,108.0989,50.8138
110.9811,112.4233,82.9145,167.155,134.2262
100.8643,68.9501,89.6656,122.2591,172.5113
106.4633,90.0017,176.82,129.941,67.1874
65.2493,59.2151,211.4208,129.2263,94.6624
101.5723,90.9375,82.7275,99.9304,157.7705
129.1486,112.3807,88.4912,115.732,93.6239
95.9636,149.6231,146.9111,73.8645,127.6406
109.117,163.8564,108.9762,124.2536,174.0843
93.4294,94.625,139.7078,125.728,175.926
93.4519,118.4999,62.1861,111.4674,193.7052
124.5669,172.1241,137.7943,80.1558,199.3345
105.253,111.0882,93.3393,74.3187,122.8021
121.5798,131.8039,95.9714,95.1549,123.2166
75.4585,147.8584,159.8129,100.0358,127.7036
120.828,130.9281,133.4906,83.7676,90.9209
146.7145,54.4432,140.9531,182.0474,184.5438
98.057,107.3413,126.5373,159.3257,211.8254
85.7575,63.9068,161.8817,208.2816,107.4042
96.3715,129.492,120.9935,106.6153,200.2808
67.3361,92.9221,98.8905,69.6205,93.0106
96.8906,127.8758,37.9789,143.1261,119.8137
94.0246,134.9373,116.932,100.568,37.8477
120.5625,132.2696,79.3184,110.0931,135.3458
82.3633,91.4365,138.1601,138.6013,122.4321
164.4739,65.7802,81.4053,148.8163,130.777
117.0003,173.3951,142.2987,120.8638,142.3767
87.7296,157.4685,60.4513,156.3836,97.3324
114.2949,30.5283,60.7453,155.2285,94.8081
96.6386,109.8119,91.548,40.4748,135.0505
99.7764,121.7844,61.3497,85.9549,172.6209
114.5915,89.2693,158.1865,133.8137,120.646
120.6963,85.3723,74.0323,161.7235,166.7545
87.1687,129.1134,92.6207,87.6324,162.3716
88.8666,96.8397,136.3882,81.6901,141.9938
92.5201,91.2464,95.575,171.339,146.6677
94.5483,112.9295,117.7767,180.1364,195.1633
138.2659,140.3442,104.6273,119.929,145.9752
103.8289,81.8058,130.7576,154.8397,98.7666
125.2663,190.0927,117.7448,132.0251,194.0497
58.1438,106.4688,70.5105,137.8762,194.949
87.2206,79.3707,72.0382,32.5398,109.0728
68.9648,144.1541,165.5942,154.2597,173.6989
93.4097,71.2368,92.2641,87.5413,140.6142
100.8594,39.3604,138.9417,215.6098,72.3234
114.5976,117.4016,109.7276,120.255,93.2114
140.6974,90.4191,123.9645,56.4533,159.331
124.2249,78.0519,159.8183,149.7353,126.1075
106.4308,110.2512,182.0446,135.1022,96.0329
121.7212,87.4383,98.6815,101.354,197.7023
85.2882,142.7463,55.0512,94.4388,248.052
99.6548,89.0565,90.1871,119.0698,108.9517
115.9831,103.6782,164.7401,84.3431,149.5989
110.3637,138.1911,139.0867,126.572,120.4515
64.3917,103.9726,100.6667,186.9949,158.2119
113.8306,155.7994,138.1019,82.0151,78.241
99.7661,144.2695,81.02,187.7396,165.351
98.1893,105.3308,139.4178,141.9774,144.423
50.4468,71.6887,106.0657,74.838,140.5418
142.6588,143.1338,172.7021,101.8765,137.5748
77.8972,45.9133,119.7206,191.4184,119.897
98.413,154.0496,148.5391,128.5386,184.0477
80.0018,96.2887,96.9169,158.2402,183.1561
110.195,67.6963,141.8095,150.7134,127.7006
110.1643,145.0249,140.5095,121.1847,132.6094
97.7063,147.5561,151.7951,201.7129,175.0425
127.2205,111.4606,132.5333,160.8299,154.7257
73.8567,67.7346,73.8407,73.1472,113.2093
63.4195,98.2142,130.7154,141.5002,119.3221
131.5876,59.2509,77.7501,115.2851,131.4657
77.9537,116.1518,81.6717,155.8838,195.6845
100.5657,112.5648,135.3533,194.5565,164.6972
87.1247,70.0558,115.1414,220.4242,131.8459
105.1835,86.7569,91.1366,73.4578,172.2839
76.5233,138.7229,122.1406,59.7696,75.2758
131.8349,45.0439,60.1125,196.6264,64.452
106.2887,165.0602,114.0761,198.0894,156.7295
86.1043,93.3352,63.6542,173.5588,132.4699
68.8142,104.807,165.2322,154.6914,144.2704
119.368,125.2669,125.3642,186.7964,199.8276
72.493,122.7182,132.5523,150.7653,176.9047
117.279,75.0179,111.2297,187.4277,120.6233
143.4818,75.8309,110.6591,142.8589,102.5374
127.7287,90.4556,103.0253,139.2594,183.9959
104.945,99.3931,156.2898,131.4067,133.8219
100.7024,127.5071,123.7473,164.1648,135.513
156.418,151.7014,163.6265,155.8643,120.5699
97.292,105.8046,183.4116,123.8398,148.7433
155.9966,116.9917,94.6166,132.4577,142.2065
124.618,156.3462,51.4635,97.5167,153.8235
63.5484,129.0509,116.1024,177.7112,133.5901
69.1641,125.6698,162.3947,102.1139,122.9604
53.399,144.7296,144.3676,168.8501,110.4899
108.4367,161.9171,120.9788,104.1723,174.9997
73.7953,119.4436,92.5837,117.3585,174.3633
115.5174,77.9594,123.9685,140.8511,158.21
125.239,132.3888,122.083,124.0493,175.7921
80.6881,130.0854,105.7842,163.2191,220.497
60.7238,107.5765,116.4793,124.1301,240.1063
79.4361,116.6538,120.2542,127.2581,56.9293
43.4236,104.1998,190.0398,184.6558,128.2401
91.608,111.6629,146.9697,166.3423,130.5224
100.9369,165.2049,126.1095,44.5887,207.6185
64.857,63.2548,44.7783,136.1011,180.2122
68.6243,49.0301,114.4999,147.7091,101.6154
97.5433,172.4439,123.6894,143.8564,84.1072
107.8645,187.5321,105.0181,196.6127,144.5753
118.8121,108.7362,124.058,100.3329,120.9422
115.9294,87.3666,77.2938,200.1108,173.5306
143.8039,151.5326,112.0583,109.282,151.7316
130.8929,98.0884,146.8511,190.8899,141.5144
146.9275,68.2582,203.4339,164.6514,130.2609
90.5795,122.0673,171.2985,184.1572,162.5409
123.0449,77.3067,67.6868,218.572,127.4802
60.5545,135.645,69.0966,132.1544,191.1167
128.5489,174.3773,130.0868,142.5201,142.78
75.4576,180.1702,121.1591,154.9842,83.0962
96.6351,102.7152,133.2644,136.7729,151.7149
126.3803,104.6278,165.4803,165.4581,153.1245
125.343,119.9222,91.7912,137.2972,86.667
85.3277,109.0959,173.842,143.4561,104.511
119.782,108.9423,60.3571,210.0692,144.7682
72.4178,114.1149,55.0193,111.4704,118.4436
52.0867,86.8533,155.3549,136.4638,133.257
128.8109,159.9235,105.7831,133.2202,132.2502
117.5666,129.424,92.869,115.636,94.2952
117.2627,68.4824,87.0464,124.7653,100.9787
108.2453,127.9332,136.0665,130.3585,123.3359
81.7606,57.7412,125.7726,126.1556,164.4506
117.9336,127.748,137.4156,69.2224,169.7523
94.5565,142.2718,100.1336,92.8953,170.9909
130.2122,84.3389,118.578,166.5178,182.8206
84.648,93.001,92.3736,150.9218,140.6502
106.7374,169.2228,151.8787,76.6411,127.6688
91.1965,175.907,110.5961,164.5065,150.5677
95.0279,33.364,132.5702,105.6104,146.1683
107.351,119.3041,37.3468,163.9203,109.864
162.3824,49.4385,140.4675,118.3709,135.1345
69.7471,135.8234,112.7318,189.3056,89.4434
164.5941,95.0331,144.4376,123.7256,144.7274
78.0557,107.0148,123.4465,122.9596,127.2774
143.2825,167.9082,134.1616,108.9934,88.1718
79.2807,76.8041,105.0006,166.5657,78.1829
37.2145,76.7619,109.9189,126.2662,158.6935
128.796,150.6033,114.2428,100.5946,89.1829
60.0595,125.7376,117.8071,133.076,103.2916
28.0339,103.1039,137.448,157.1543,171.4641
88.5411,137.0952,70.1542,150.5026,125.0388
55.7211,90.4351,96.7578,208.2687,197.499
159.5731,145.9793,89.8691,186.512,190.619
160.4656,97.741,85.7282,192.2059,152.9947
80.9445,125.3753,84.7433,127.2981,170.3357
89.054,89.3648,136.9052,169.5808,152.1034
45.699,90.7129,82.1908,171.2547,101.3006
147.8596,149.9793,143.9294,108.0741,167.6327
105.2584,119.1704,103.8368,106.1165,83.8313
89.0935,78.99,160.7867,36.7194,154.4208
161.1555,162.0094,166.7674,155.566,157.6144
91.4753,72.7579,170.7304,186.8744,160.8445
165.3877,127.1176,69.3622,199.2112,153.6708
151.1997,110.0868,94.1994,110.3453,182.033
114.3671,89.4014,122.4631,201.6201,152.8471
120.5811,128.6476,179.4522,136.2279,84.203
104.877,97.4129,84.312,188.9296,67.2724
109.3298,144.652,129.8686,151.4841,195.515
91.4519,90.0396,153.3817,124.0839,118.718
61.4821,71.3238,71.6032,110.2934,202.4808
58.6769,84.8384,145.2534,123.827,105.8522
99.6122,117.6064,89.6378,127.7881,183.6991
150.5697,153.3376,160.8104,145.839,166.3243
97.2332,101.7166,138.576,123.4866,160.6156
63.3151,71.782,72.5623,160.2451,173.2291
119.9867,101.053,108.2586,115.0132,190.8691
95.4248,94.5079,169.8895,160.9225,87.3307
144.9826,144.914,167.1499,152.8787,143.1293
96.4174,106.2023,136.928,152.5073,134.7473
76.3326,63.7747,86.2699,133.9338,64.995
58.7102,74.9655,104.6777,100.7875,191.7782
90.4226,95.022,124.9019,105.2211,185.6118
131.0204,122.8595,126.6508,96.6164,119.1999
85.6954,77.2307,75.4446,103.571,217.0357
-5.9506,140.889,105.3103,105.8472,119.9859
95.2057,146.5285,96.4363,178.135,195.6599
112.5507,101.5793,71.8767,104.3949,112.5134
141.6688,109.0794,154.4248,183.209,154.976
150.7377,157.2946,85.6325,147.7809,141.9743
95.1164,112.7331,144.6744,127.4402,171.9297
91.0112,136.9673,128.5932,124.4668,181.2206
131.6112,84.8639,119.0973,198.0877,152.6523
85.6811,65.4185,143.1837,86.1951,162.2265
72.7262,143.6755,145.4048,92.611,97.8545
122.8945,105.8587,158.6639,98.2322,126.1107
103.7162,96.5503,156.9867,99.5393,108.8173
119.0595,152.5606,86.0078,72.3553,107.4948
129.8053,136.885,114.3801,94.9872,164.1427
99.6484,141.6666,141.7486,169.6403,127.3558
145.6246,139.2751,124.2623,151.6746,97.6704
76.1698,119.7543,139.335,143.597,149.4305
27.8524,109.1677,121.8582,151.5635,135.2968
89.1827,148.4828,105.056,132.9271,151.4188
126.2035,133.9048,41.6046,77.3621,74.1484
106.9252,141.4928,107.8114,91.1072,154.3948
90.6456,71.3114,161.6562,149.7486,183.9585
56.2682,46.1444,161.6124,180.3007,121.9391
86.54,97.4948,173.5766,153.7558,159.797
90.6277,100.3868,111.4596,106.5817,189.3786
116.2971,72.8116,116.7723,149.7472,149.6546
110.2815,83.9232,148.0421,54.5975,155.1912
51.6023,85.7481,126.5347,154.099,105.8098
86.1457,150.4019,132.2056,97.4696,139.0112
124.5602,96.6615,172.0318,76.872,220.8857
135.2803,96.6964,107.0967,92.4088,135.3749
86.0547,100.549,128.048,105.7895,71.4236
119.0333,89.0317,105.8856,92.1732,125.6842
129.7116,129.3873,167.8375,120.8223,102.1686
117.607,61.5775,111.8688,141.1457,69.3369
157.2589,136.525,81.66,24.755,109.7116
112.371,85.0984,136.0782,114.2651,189.1785
65.8687,110.5356,102.9266,159.4585,126.7772
77.7752,150.6055,179.9317,158.7407,103.5998
91.482,67.3591,160.1489,180.0506,189.1657
151.7057,94.3923,110.8252,113.8959,113.266
135.9078,126.472,114.919,104.3972,133.3944
82.7608,127.4942,151.4443,193.2711,104.9623
37.2939,123.5687,120.5395,150.4674,81.8972
96.1925,128.6093,112.7166,78.0154,185.2449
84.9557,106.5777,137.1274,159.1574,174.1331
172.9485,109.882,117.0164,98.0362,140.3265
72.3807,87.6382,147.0914,71.9521,221.246
84.1486,63.7785,160.5593,96.4586,156.4026
37.26,104.6489,103.2972,94.8605,143.5179
87.6662,111.1926,156.16,100.4548,150.2541
161.4557,108.396,98.8851,138.2866,98.8313
86.9785,87.8844,154.1846,116.7283,125.3082
72.7148,107.6912,91.3137,175.9517,162.0024
108.0875,80.506,77.9406,115.9423,103.9893
50.3511,68.1771,149.3967,173.4362,141.8851
158.7969,134.6688,138.3281,184.4224,181.0458
55.2811,136.1537,108.815,73.1976,124.8232
68.0779,38.7342,103.8204,129.5408,175.8391
88.0951,69.4517,161.3776,130.3431,146.9418
101.2588,132.2725,127.6298,187.3812,142.4349
114.3883,64.0371,150.6244,179.5288,111.2116
76.0634,108.5346,98.5095,198.4602,112.3537
132.9298,116.174,115.9111,78.0801,109.0601
101.2151,123.7819,116.3843,52.4342,176.7936
95.3286,75.9412,83.7572,174.8677,119.7884
110.4396,68.1109,128.445,88.5591,106.5045
110.8321,136.5819,80.971,130.6954,189.4647
