alpha,beta,gamma,delta,epsilon
49.3966,138.1715,159.3716,163.3658,123.5146
75.883,113.4963,152.8576,148.7713,157.5709
81.7421,118.5383,94.4886,103.5558,171.3779
98.6579,116.0799,103.136,176.6684,123.7612
138.4644,23.4017,145.3382,71.6732,84.2318
120.3817,87.36,118.5261,149.2751,141.2518
58.3193,102.3229,143.4692,172.0031,111.3606
99.2345,140.9399,147.1673,142.4183,84.905
111.0571,136.6168,134.0987,150.0737,155.658
96.2958,87.8121,128.0236,160.5584,161.3782
105.0327,50.9247,99.6872,142.2121,107.2005
89.3002,87.9314,136.193,101.6271,141.4951
158.2414,103.633,83.0587,176.4345,100.7969
77.5311,25.2497,147.848,79.3089,142.6263
87.8649,119.669,135.8122,153.0333,158.2288
30.0882,155.4541,143.988,116.5385,150.5793
93.9403,159.6535,123.2712,150.3193,162.2803
118.5877,101.0279,129.6379,109.5081,147.9817
63.7985,107.1129,128.2975,54.0855,139.4303
155.3215,90.5315,99.652,202.3476,68.8671
83.7038,88.8769,115.7239,107.1475,127.0718
39.9362,66.2045,143.6114,183.8554,137.732
119.8522,115.1826,138.296,181.5686,206.0277
140.2845,140.9618,163.2642,134.7496,136.2079
83.2826,126.4887,88.3177,137.0153,141.8422
105.7143,76.496,75.2826,131.795,121.3203
106.7115,81.551,86.6597,103.3304,102.2473
0.6168,125.5251,119.9729,98.9373,85.8873
104.7162,147.2115,99.9733,198.0294,104.2462
96.2636,101.0105,146.1469,119.3181,52.8565
72.4862,84.1612,149.9957,76.1772,145.2162
114.6391,134.176,84.3916,152.4031,157.1117
46.684,62.0105,133.6573,97.7604,183.0607
55.7422,78.5236,167.332,145.202,138.9964
93.1381,-23.4531,91.6511,158.9104,123.4726
-29.8164,80.3169,99.358,77.5526,151.9636
157.5695,183.7285,140.2602,90.5869,324.7731
105.5027,134.4661,92.3294,145.0434,149.8935
98.8239,118.0925,148.1677,6.004,90.6765
125.2379,132.4372,111.3761,173.5771,83.8001
131.4363,145.9419,158.2205,139.1114,124.4289
144.4694,108.3417,93.9291,92.1461,181.1674
113.8606,91.9749,139.5933,133.041,262.4027
110.7099,87.3772,110.9575,136.4926,181.255
117.6898,118.1219,80.9332,88.4338,158.0675
135.378,105.4131,151.2497,84.2629,132.2626
113.0042,76.3603,51.8,135.6583,107.5075
38.5255,127.1701,127.6739,75.1745,170.1152
99.4811,75.0598,125.3179,83.7847,170.3317
102.6893,99.6719,95.8934,208.3549,150.4949
99.6714,92.9517,114.0263,109.9968,154.2115
-11.0777,115.4854,161.5585,191.6511,138.3389
65.3643,114.0671,76.5282,163.2977,128.8553
99.5121,135.0452,105.8676,157.8089,143.045
97.1917,31.9457,85.5407,99.2831,178.5022
95.4075,91.6817,132.8945,130.2205,168.9672
73.5439,129.0653,128.3773,117.8073,143.1082
142.7785,86.019,144.6028,136.007,119.5856
37.0371,101.6932,50.9764,129.3972,135.4559
129.4419,113.9918,143.0574,131.2934,138.7287
132.4042,82.5154,170.5861,130.3337,129.2919
77.724,41.8069,81.7972,286.4504,161.0677
123.333,128.2041,171.4797,190.3217,164.4011
93.177,95.9131,136.5295,136.0897,133.6413
24.9516,152.3134,110.5964,134.4006,150.7103
85.7491,124.6236,93.8946,132.2887,51.508
116.0795,133.3323,109.1747,101.7385,120.0945
95.3156,125.3364,165.3447,209.5311,132.0568
111.7156,136.3344,133.9174,153.0448,130.6052
49.7351,132.6428,158.1996,150.4663,111.3893
99.8858,110.2394,116.0104,132.9494,78.6511
76.7177,124.5434,79.4099,95.9167,205.6756
28.7907,96.3238,186.0776,113.2991,209.7042
114.2841,132.72,120.6122,123.1367,165.1201
83.3906,117.6118,97.9168,163.086,110.3713
56.5012,133.163,102.9045,104.7535,151.7348
-116.3461,86.3579,101.7494,124.393,142.9379
103.1511,83.3646,123.2595,128.1676,136.4046
92.785,97.5425,132.9286,67.8455,203.9957
114.4797,103.0371,192.1803,118.6652,173.4581
87.0361,161.0005,104.5172,128.2452,85.0505
115.1455,114.2747,103.5337,167.1176,52.6075
9.1884,96.4453,115.8406,131.115,178.8518
133.8421,107.1383,-45.0658,98.4188,106.4347
124.0792,113.1425,136.7071,146.629,116.4156
69.2545,233.7982,121.3115,140.8346,172.9202
60.409,149.8806,138.8683,108.2823,136.5762
157.9601,81.9392,188.1046,-7.6508,163.7392
116.2339,76.4365,134.5706,154.4415,103.8601
101.7055,89.7846,201.606,144.4438,66.272
70.6005,93.4861,112.5108,170.9656,110.6379
109.1465,113.9111,144.9865,138.4772,132.8442
136.9662,111.0059,86.4851,157.5169,164.3032
135.6204,133.5188,116.5012,107.41,127.8342
73.0123,124.7865,121.7597,111.9472,107.4308
92.0299,99.5688,144.6064,111.3468,177.1339
143.436,81.7768,190.5263,164.1854,218.2286
88.1686,132.0374,151.4312,138.3949,121.7231
78.4256,147.6371,104.5536,143.9959,119.8761
106.3913,344.0298,98.6326,118.43,145.7115
97.0309,121.3849,155.2075,113.3434,123.3842
122.8622,98.7705,159.7718,138.6214,128.411
76.0224,92.0895,104.6925,125.1725,176.8343
102.0923,127.1014,84.4449,139.2081,141.659
79.8135,102.1618,154.0349,271.144,136.8392
93.1899,40.0951,98.913,118.3137,109.1913
153.0466,74.1772,127.3218,148.4547,154.3164
46.3247,134.9936,129.544,112.0942,179.6436
155.8504,137.3762,99.1606,118.431,90.1913
77.9091,73.5724,151.3417,211.0849,138.1735
29.6483,188.2343,68.7038,113.8123,149.4658
56.8381,84.3292,130.3971,91.274,126.0877
80.4919,90.325,155.0279,111.1844,185.745
129.3326,182.3858,53.0055,69.8157,150.6867
53.624,140.7137,146.9105,115.4703,114.5858
116.3182,80.3531,149.123,138.5542,93.5636
93.8367,118.3779,117.6743,45.8308,134.1919
87.7508,90.5271,134.3812,150.2295,238.1509
144.676,112.9487,62.502,129.6204,144.0841
49.9875,128.8314,185.2013,149.583,184.6429
72.3392,131.0113,125.746,122.9474,117.9938
94.1894,104.3493,125.4532,181.6602,74.1
90.8455,175.2964,109.8296,153.8629,170.6995
104.109,129.424,93.9255,107.8812,176.4152
87.6299,39.2021,164.1778,67.598,108.6309
145.1629,103.5091,108.7193,145.0444,189.9693
80.444,88.0624,86.8352,149.1917,114.6706
65.242,102.923,116.1689,161.4428,127.2237
37.2608,134.0781,123.4693,125.4633,151.0602
121.7241,62.5568,146.4084,148.9492,110.1021
96.9317,72.1304,124.6399,126.2188,101.1619
107.3256,87.8288,85.9222,149.9819,148.8781
80.7431,145.6588,103.1617,170.4099,174.3849
142.1282,97.944,112.5734,89.4575,182.2845
84.2775,121.9354,78.5378,107.76,25.073
99.0555,118.1898,105.5362,139.2985,173.4165
108.9037,107.0387,103.2444,79.2074,175.7295
47.6694,37.8787,143.0552,188.911,106.8076
97.6642,166.6422,91.6023,62.9309,138.6213
101.9548,111.6797,159.1721,83.4575,159.865
102.5537,128.9599,205.8969,154.4335,192.6954
192.0822,166.2742,160.9092,140.8866,169.3889
-25.0636,74.2514,100.0241,321.721,173.8421
123.3081,117.8067,189.8711,104.2721,105.926
90.2181,130.5701,90.6099,57.6902,169.438
141.0048,173.2412,86.2567,220.7311,141.8677
107.7529,41.0887,114.1536,133.5011,153.4703
138.5352,89.4625,137.079,125.1283,300.2092
85.2261,142.1027,97.6419,141.3372,170.6878
54.1721,92.1803,95.7854,93.9235,148.6705
113.9489,89.4133,115.4302,168.0045,55.5641
124.4009,153.9659,127.5288,185.2462,179.4816
40.4952,107.3802,107.3221,115.4778,149.9209
11.5666,99.5704,154.2718,179.7275,170.6251
82.7698,61.9804,109.2787,136.4669,179.4251
75.5057,68.6773,113.1333,88.113,97.5567
86.0768,56.699,107.477,23.7617,115.0835
106.2019,135.8737,81.2278,129.237,154.3828
149.8475,98.854,161.5737,212.4239,130.3467
157.6939,86.135,68.7973,234.2752,135.9294
63.8896,35.2098,124.8465,110.9743,194.4245
108.4338,126.7417,163.3596,91.4666,165.1549
77.5102,90.5908,166.1023,154.1907,139.8815
65.4086,169.4931,106.1835,140.6043,195.9144
71.4039,98.8181,149.9973,105.7286,163.5143
78.9019,72.3698,139.1977,139.2245,111.9337
125.3745,95.5638,93.4748,106.2918,135.7871
165.9598,121.0405,205.2765,126.8808,113.9431
96.5049,123.6447,-123.3309,63.4308,170.5434
79.8034,106.8093,134.4234,136.3939,150.0142
137.9769,65.6685,131.0482,138.2414,152.7052
110.1483,158.4589,75.3103,118.0745,83.2967
60.6227,138.794,92.1709,129.9623,128.6114
102.1247,90.984,92.2292,114.5151,197.648
127.9662,126.8717,111.6958,204.4487,70.4674
73.8265,136.8226,92.8018,117.8788,146.7498
112.1296,123.6063,146.3774,134.8325,118.5288
40.8437,50.9605,143.7838,71.8363,92.4671
106.405,103.7701,188.242,141.7397,134.8788
79.3024,76.2367,106.306,127.3509,134.2513
122.4881,132.4108,157.6426,163.1016,113.9645
128.6043,115.3978,139.9455,138.5853,98.8586
129.6684,121.1078,119.3922,142.5923,151.8617
112.3354,121.9604,154.0764,142.6273,78.3958
110.3645,170.2198,172.1128,106.8572,91.1464
63.2816,80.4425,94.0182,168.6258,153.6985
169.4065,40.4434,108.5422,121.6673,166.1644
132.3992,51.4812,111.1058,73.4737,158.1047
133.8011,103.068,170.4546,144.3398,159.7404
100.7502,59.2954,160.3091,103.5141,164.0319
80.7785,101.6835,173.5413,213.2195,151.4948
107.649,70.2455,107.3115,106.4521,131.9082
65.5459,124.1163,143.3511,169.0166,79.9397
59.9885,104.4191,133.9739,145.0079,93.573
111.0708,127.7685,186.5587,119.3546,179.9092
145.4878,192.5113,135.5439,97.7426,117.778
129.0935,150.5646,106.3414,128.9949,94.5089
153.7715,80.0379,95.2295,35.5955,131.8012
115.1433,96.8251,125.8235,70.9159,141.0774
83.4552,99.9239,143.8167,144.1654,150.2863
75.5548,144.3827,142.3956,110.689,124.6077
73.2415,97.989,163.2439,103.3127,130.1314
102.4541,107.2326,26.8356,182.6257,179.596
68.0013,123.7529,28.6439,100.7952,117.3923
120.2582,110.5116,111.9916,128.7237,140.0095
85.3371,85.058,122.6021,141.6121,171.7326
99.0355,120.3136,173.0189,203.172,234.0464
129.7581,145.6272,120.8266,127.6142,115.8991
88.9498,134.3821,116.2436,107.8386,78.6636
47.606,184.0664,150.3151,123.9254,200.8685
52.9985,134.9286,119.2117,127.4339,99.3177
120.89,108.5155,170.9504,-2.6521,141.7539
87.5162,160.801,97.0901,118.5022,343.3164
162.9897,97.5966,117.481,89.4827,220.6302
115.469,82.3328,100.7399,159.6142,115.1479
130.6217,89.6551,151.2409,155.4573,105.192
112.9876,121.1475,97.5716,120.5994,88.8454
133.7194,120.4589,155.1589,178.4986,144.4829
78.3537,-143.4932,145.9821,160.898,133.7174
208.345,85.188,146.9769,106.9823,182.8062
137.0058,104.9284,104.4218,128.8941,115.3356
95.0513,131.577,145.3934,132.9818,155.9652
107.1837,115.7426,93.9984,178.3406,90.1833
93.6365,141.385,153.8866,127.0666,103.828
57.4338,96.8696,61.5736,146.1563,109.0245
88.9476,69.5836,96.4793,148.5593,156.0422
77.2429,128.3063,90.4406,196.0552,136.2059
112.3809,46.4629,120.2921,33.5373,172.4572
26.0552,135.8097,121.2358,292.8872,175.4765
120.9232,137.6536,134.9548,190.6769,153.8267
105.3027,63.4232,108.8692,143.3039,89.0591
127.7215,126.2221,133.6832,158.1833,60.9375
115.0559,147.2868,118.6811,61.2425,159.0233
98.8492,163.4286,87.0197,149.1476,154.1383
60.4483,54.386,73.5856,136.2736,156.1463
62.1371,115.295,119.5367,162.298,168.9046
132.1229,119.7139,123.2086,55.9073,221.1056
47.3483,100.6495,92.1164,133.4194,121.7407
91.2518,186.0364,154.5098,117.7999,167.2502
73.4085,123.6541,148.9529,125.7183,95.8427
134.5294,110.8933,145.9683,144.3047,207.4174
92.3737,65.3873,96.5564,116.5286,405.8312
92.6792,104.8949,85.5357,120.9622,124.0783
145.0326,134.3367,130.5501,87.4846,86.9546
21.3564,102.7237,78.0053,99.7262,158.363
122.7204,120.4355,88.0751,164.2274,155.501
69.5453,148.6989,153.1023,140.321,131.9538
91.5641,106.3152,107.8267,118.4202,155.7971
117.18,94.6702,185.244,101.2711,171.3239
104.515,95.2489,98.8632,122.8745,120.7037
92.4734,102.0072,69.4002,58.755,-32.9467
86.774,93.4405,87.8543,156.3062,164.9787
34.2019,93.6207,126.2887,172.5413,190.513
94.6981,124.4128,107.9925,73.082,103.6758
76.9547,62.0554,105.894,170.4529,123.7279
86.6406,107.4284,77.2775,144.954,107.3553
131.4697,104.767,91.2332,106.965,140.3208
73.0028,44.1506,89.6789,102.1848,65.7895
92.7551,148.4736,133.9493,117.3218,128.1477
112.7495,81.6122,107.4804,152.3121,128.7586
55.5088,200.475,134.8053,92.4456,93.6252
118.6265,112.5237,99.7527,109.4588,156.8966
117.1359,83.3213,126.3659,107.7838,145.5138
139.933,139.6227,117.9092,115.9798,140.6795
68.7792,90.5056,144.9203,161.462,193.8686
97.2056,93.3817,159.7464,155.2163,123.4802
94.9404,119.2102,53.1796,134.2997,158.0381
128.7158,-14.1518,147.516,140.978,151.457
70.949,159.7574,166.4622,146.6818,187.3229
139.5889,94.655,177.4943,141.1532,168.9082
119.9025,124.0481,120.5764,143.9749,161.1182
135.404,69.5782,136.5079,121.3619,209.9982
118.0143,123.3471,145.7604,179.482,179.1031
121.9608,123.9489,124.9781,108.496,160.872
-64.854,114.2455,123.8824,100.1009,225.8929
117.3102,96.6091,218.5764,111.6179,111.616
165.8851,133.6087,34.1548,112.4713,186.469
161.3107,86.6381,185.3561,156.8826,65.8967
119.1591,112.1057,127.5229,119.3516,121.2513
103.2332,157.123,92.3327,116.5645,146.5221
112.9497,170.6183,143.7463,119.558,113.192
105.9154,160.2024,108.1109,106.6174,160.6222
59.9082,151.6468,113.4058,109.623,131.1107
77.2089,129.0118,202.6094,139.0536,109.4232
84.3242,125.674,149.7649,129.7172,194.2216
102.2035,167.888,91.7112,135.7818,136.1295
119.6743,143.8266,110.7826,116.6353,132.9357
137.9648,109.9041,98.2847,103.4196,117.4965
128.326,147.2056,166.3424,80.0469,131.8612
116.8511,69.6234,151.2711,160.2251,84.1247
130.7608,114.213,156.6753,101.5254,294.7471
69.2502,92.87,86.5427,170.9916,157.8459
145.4888,151.3835,128.0471,124.6394,147.5767
138.3146,104.3984,106.7591,168.1372,203.3293
91.95,146.8875,139.6371,126.0398,89.4266
179.4603,120.9204,264.0708,136.931,171.4545
76.2383,116.1707,133.0519,154.0792,173.8625
58.4266,89.0248,162.4651,110.4399,126.6729
76.3977,35.1731,112.4682,166.8154,170.6228
123.5508,111.7671,155.0706,113.9249,192.067
138.7919,136.0211,110.4408,97.8755,65.8425
123.4632,150.3573,160.4045,122.4448,166.368
90.1916,120.8539,115.8625,276.1523,104.0078
115.9486,154.4274,153.0191,79.6703,115.0852
123.9453,53.6359,92.5498,159.784,138.1738
91.2419,105.2587,180.1984,118.3934,86.4598
94.8047,116.0512,155.7159,221.7246,143.4384
98.8505,81.6544,113.4917,165.4006,88.0924
28.6493,107.7735,114.1445,139.8867,113.9123
106.0893,107.4414,94.1249,102.1714,172.809
114.8478,194.4097,107.0354,172.6047,165.8623
121.0451,162.2436,144.7337,113.8195,211.7158
80.7774,158.7707,116.6943,162.9062,140.444
64.2069,61.411,132.8415,106.094,165.9646
63.7706,103.6794,77.3469,130.9561,151.8833
121.5848,135.8971,139.4625,205.7665,167.462
83.158,207.816,164.9198,108.6837,131.7375
95.8219,-4.7501,146.8282,165.3274,223.049
108.6416,149.5036,118.9596,171.438,82.237
87.0469,87.7788,181.0765,143.3423,158.888
125.7073,132.1811,64.1569,134.424,121.1766
113.4527,153.7849,181.6175,122.9516,197.6613
114.521,171.1527,107.2999,107.9112,128.1172
133.3476,88.5155,91.8288,135.7884,95.791
91.5554,125.0642,161.2608,152.9,138.5059
74.5608,35.9915,119.8746,217.3039,155.9524
41.9696,87.229,173.1161,113.4193,98.614
67.0657,116.1859,135.1728,161.7345,145.5574
120.1101,132.0647,107.1807,153.8695,98.3575
108.4118,77.2939,94.4667,75.9674,135.1676
83.506,131.7053,109.558,168.3774,107.0973
130.0556,118.0858,84.4671,105.0776,-81.2106
106.1465,168.3061,105.974,153.6413,168.8447
98.286,91.0697,119.8427,127.1078,168.1616
143.304,69.3082,160.1014,127.4298,111.2397
137.3902,109.5057,129.3017,6.5806,182.1432
81.8767,79.5744,101.3047,154.982,109.9286
77.1233,47.7246,87.9292,139.668,107.8218
123.4395,245.6248,45.3408,142.8127,140.4652
25.2764,150.4512,149.1263,120.8584,179.1849
82.4354,159.068,122.6561,70.5338,190.7508
90.6359,141.3238,116.2931,145.1323,133.1106
92.8377,131.8589,141.5418,158.7883,176.8839
89.9126,173.6631,18.538,19.3379,151.0104
79.2846,95.505,99.5995,96.9021,136.1241
124.5899,151.5692,152.0987,112.7312,112.9347
101.1576,73.524,61.4028,124.8172,136.9638
99.043,99.8893,113.7884,101.5308,115.1184
99.3865,6.1053,98.2004,126.1176,116.4908
69.0162,48.3502,125.9896,121.2068,119.2498
102.9901,104.2154,51.8431,94.112,105.1132
95.5898,125.6847,139.4068,92.5859,126.2852
21.6508,56.7324,112.2547,211.8263,101.0425
74.2883,151.7148,83.351,151.2521,85.0765
51.8372,99.0554,126.6521,124.4374,225.3365
109.6985,196.332,104.353,166.4512,190.3758
108.2878,108.443,162.3291,127.5757,118.9506
100.1137,107.3374,118.6847,150.2454,176.4215
65.2193,81.292,63.9699,161.3321,201.1489
114.6638,188.2913,81.6235,115.8201,118.1043
97.5693,79.2237,75.2923,119.1528,170.8615
98.9511,72.3709,179.9545,150.7492,150.2071
123.4729,140.6774,179.8044,92.7586,82.4721
67.7793,128.8261,104.4065,95.7484,164.1265
32.2639,127.3158,156.1035,126.2197,124.1188
37.8786,95.4687,66.2497,113.6583,213.5324
67.7503,8.5058,99.629,128.0276,141.2517
89.5158,173.9554,114.318,135.1642,40.0173
121.6619,109.7033,118.7087,23.2035,187.5687
120.0474,75.4097,185.0634,104.907,123.0105
104.7884,110.312,92.6624,122.692,129.8544
67.9023,166.6737,119.6094,125.5333,91.5368
119.5022,101.0716,113.1818,102.8426,131.6071
54.3767,51.6106,143.3229,199.0524,136.3141
126.2285,105.086,95.6267,109.7518,135.3568
99.1154,82.615,129.6755,95.1456,101.8474
161.9901,123.1393,127.2667,133.2924,128.6492
279.9755,179.5001,206.4195,100.2418,114.5405
128.5706,157.146,95.3085,185.7895,107.3487
104.5557,120.9408,116.1831,122.4064,136.9473
114.7621,112.705,123.5197,78.6101,144.1151
63.0726,135.5684,141.6687,134.4037,126.1087
98.8907,108.5244,129.891,108.3936,109.2405
6.2526,87.3693,181.5875,170.3218,152.6876
99.4232,92.7131,132.5692,110.2189,133.5181
112.541,133.0837,131.6013,116.1566,162.4051
96.0213,77.805,115.7961,164.1982,97.8957
132.0888,100.8395,133.6745,110.624,121.6112
96.8803,79.6128,124.5411,136.588,210.2798
77.2386,93.4635,126.585,126.1122,173.6988
120.7825,149.4678,-183.3303,90.114,125.2664
167.4282,94.8889,145.4181,186.1185,205.9945
77.093,90.0055,165.519,178.2294,86.1114
121.1621,57.8798,207.5267,150.7125,179.1406
168.1421,159.3767,110.8319,173.7434,152.7395
180.3767,117.3904,114.9713,157.5529,98.4891
88.3474,34.49,121.4804,132.122,177.2858
114.0253,38.1738,77.8996,57.8572,176.1632
56.3623,185.5496,73.0811,121.8977,155.2051
102.1542,130.0818,113.3575,118.6966,126.1417
75.594,67.5034,147.1441,108.4714,84.1606
124.6866,122.4813,168.732,106.8592,107.116
69.2885,76.6639,117.0171,110.9327,132.2083
114.7065,109.1404,108.2675,151.3887,125.2646
85.9128,75.1804,84.5755,112.7889,116.2115
77.8067,117.7904,153.6466,184.472,128.7212
169.7286,183.1046,112.6909,127.744,110.7859
64.7127,148.9137,76.9183,109.5099,152.7686
106.7041,56.2142,94.5662,129.3324,148.2007
72.827,131.6103,126.8035,170.3204,164.8975
102.7002,63.8104,76.5762,90.8922,170.1943
95.7559,101.8042,156.6333,188.1765,156.4311
183.862,143.4925,151.8448,154.3943,160.388
128.3354,57.2844,139.5144,167.0291,93.3877
68.5574,80.3806,49.4104,139.2889,154.2094
67.3813,83.6334,116.0633,117.704,135.9324
112.2325,12.4222,84.7768,71.4213,111.3055
134.5105,141.5292,126.8095,118.8075,128.9148
137.4002,167.8715,81.9824,76.4141,270.0524
73.1819,96.1026,129.0688,152.2468,159.6448
159.2473,48.2264,145.9695,95.0755,200.718
81.1542,90.6315,162.2395,61.2894,113.5925
116.3607,139.9903,111.8809,203.4731,61.6674
98.8617,72.7024,170.5166,136.4469,109.841
84.9779,110.1068,110.4884,134.4494,183.6229
146.9184,95.2042,100.1687,129.4103,102.1664
80.5286,99.4204,95.8283,110.0716,107.4155
78.0191,118.6065,167.2117,87.2577,121.6091
93.0282,167.7834,122.0032,143.1897,151.4297
132.7276,95.2191,97.6902,132.4515,82.873
53.4706,79.9024,141.1438,99.5764,169.6578
