alpha,beta,gamma,delta,epsilon
81.8915,95.8132,109.4156,111.4019,122.7835
87.1026,97.5386,105.7149,113.332,127.086
83.4143,95.3614,109.5181,119.6031,128.8816
87.3028,97.8103,108.0984,114.9383,120.3583
86.5185,97.0736,102.5178,96.1304,129.977
86.5977,92.1337,109.6642,113.7148,122.7211
84.766,95.2911,108.7854,105.8863,125.6702
82.832,98.5238,106.096,107.3396,125.7584
88.8706,98.1654,99.3632,115.4734,127.8861
88.1498,96.3666,94.5981,116.6927,129.8037
86.0985,97.7609,101.8149,114.6751,127.401
87.6618,99.7777,101.6599,114.2319,113.1564
88.7068,99.894,98.0438,118.5365,110.1189
86.7082,96.1034,99.9518,98.3725,127.8942
87.9549,93.5982,90.2986,117.6409,117.7715
89.677,86.4714,103.1609,104.8051,125.9364
86.5684,97.504,108.8094,106.6183,112.6376
89.9408,99.3991,108.3848,116.7429,127.3946
82.9858,97.4426,108.7476,105.8474,123.4865
89.1974,96.2793,102.0428,117.4849,116.3888
86.8824,96.7798,106.1544,81.285,126.8987
88.7959,95.7399,100.7129,117.1565,125.5773
85.8653,89.1949,99.3786,108.0476,127.4827
86.8624,96.8951,102.8535,112.1498,126.1123
84.6104,94.8175,107.3833,105.2738,121.0645
84.9977,97.6879,97.8736,106.0376,128.6203
88.0259,88.7173,87.9468,98.9116,107.9501
87.6612,95.3144,102.0348,110.1894,124.8305
85.4563,94.1307,106.9199,100.4271,127.9788
81.1071,97.6896,109.1373,119.1084,113.2468
89.41,89.8367,87.7127,112.059,109.7678
87.2309,98.3082,109.1872,108.9025,114.6138
84.1733,98.4836,100.4312,115.8686,128.9838
87.9903,95.2033,107.8215,113.5147,121.4451
89.3036,97.543,108.3243,118.6933,122.9481
84.9515,91.5007,92.0971,90.2482,106.0544
77.0763,96.771,101.8039,117.5669,127.9794
78.7323,98.7627,107.8985,109.3894,116.9309
83.0925,94.5239,101.8813,109.4858,123.4496
87.8186,95.2332,102.4179,111.1874,123.7898
85.7458,95.7941,100.2541,112.9603,129.1282
81.9432,94.3949,108.985,93.9646,127.093
86.6994,93.9313,100.0137,113.5949,124.8937
89.6891,97.5258,103.3479,112.7412,116.7137
88.3448,99.3392,96.5481,102.1324,123.2627
86.5605,91.1075,100.9528,113.6772,120.9315
78.6622,94.8502,102.259,118.5079,127.0887
85.3806,93.5282,109.463,112.6841,123.5789
86.8312,85.0597,102.646,102.3335,129.4546
83.1227,94.5283,92.6282,115.2616,129.979
81.8452,91.714,103.9272,116.6306,128.1867
86.8583,97.6345,108.1579,103.5647,125.3911
85.0242,95.2692,101.3718,114.1549,113.3277
84.8435,98.232,101.1259,108.8148,125.3387
81.9991,98.968,99.6778,86.307,114.8186
82.3617,85.9312,105.8419,111.6672,123.3965
87.8693,88.3176,99.6445,111.3154,114.2632
83.4143,97.1948,108.6809,101.2198,112.3188
88.0418,94.2088,95.1641,110.3712,112.3602
85.7972,96.4939,102.4178,108.1915,118.0986
88.6948,90.6066,104.1911,110.6385,126.3312
88.0773,97.0327,100.6424,112.4966,119.4742
88.5919,95.2936,109.5346,117.1685,119.5307
89.2693,96.321,108.394,115.7827,115.9943
86.6118,99.2923,106.3553,93.9339,103.6668
83.8041,82.5688,88.7661,114.9187,99.3766
88.4952,91.9891,108.5044,114.4535,110.3277
86.4627,95.3635,100.6943,107.0068,124.1064
80.0886,97.7989,96.7863,119.1452,118.6713
83.1191,95.8958,106.3149,111.4919,128.1167
86.4387,91.1208,98.413,100.6202,120.8352
87.6324,96.1447,104.9924,119.2127,128.2011
84.6739,95.7011,93.4118,112.6853,126.636
89.7785,99.9881,109.2145,110.2529,126.6157
81.2647,94.2732,109.2426,103.3898,121.6906
86.0497,80.5527,102.3498,114.4977,119.8052
83.8304,98.8102,108.0174,119.2291,115.2427
88.362,88.7662,98.0651,114.8926,118.4314
81.1057,96.3835,106.4127,112.6642,117.0193
84.405,97.8331,99.084,119.7165,96.0202
86.2173,94.586,100.6542,118.9094,117.8974
88.2022,89.7174,101.4007,103.2616,119.7517
88.27,98.8641,109.6818,109.1229,129.4229
73.3682,92.5402,109.7754,113.6391,124.603
86.1434,99.2161,97.8502,119.8104,109.3661
84.3513,92.0458,99.1624,114.3774,114.7662
88.0481,92.1494,96.3663,105.8994,109.473
89.1876,99.0101,107.2844,115.2737,114.2588
85.885,96.6524,109.3585,114.4222,126.5924
84.2195,98.1444,88.5891,106.659,123.9955
83.84,93.3963,109.158,106.092,115.1743
78.4687,89.1973,107.3295,110.542,124.0476
84.5968,95.7142,98.6462,115.0779,123.3931
85.3742,93.2555,99.8371,94.8305,129.5134
82.7576,99.9791,96.1641,118.1067,125.128
84.2417,85.7684,101.7283,115.5931,114.3997
88.7147,99.0365,107.8769,112.9477,111.7772
88.1925,94.147,105.6252,117.6652,110.4412
88.8713,92.276,93.7651,104.0585,122.6925
82.9237,99.19,103.8129,115.1506,105.0634
78.095,92.8721,105.8469,96.2112,95.0589
89.0687,96.8177,106.2972,112.9208,117.9398
87.7346,96.1543,108.4072,110.2092,119.1413
87.4459,93.7244,109.4802,112.4374,92.2789
85.4134,99.3379,107.9078,117.8377,128.6037
80.3581,95.4102,107.612,112.2094,127.5971
89.846,97.4902,97.6631,108.8536,129.5623
86.8618,91.2154,102.5318,107.2713,126.6412
85.6448,88.7283,101.0473,119.4725,119.3446
89.6397,95.0272,97.7599,103.9722,120.3364
88.2547,89.5578,104.4688,116.9019,122.6428
82.4328,86.6688,98.2117,109.0957,107.3426
88.9901,91.3337,103.0526,118.7944,119.3911
86.881,99.1978,107.9482,90.0269,129.4906
89.0458,96.7662,101.2624,113.6783,114.2259
83.2571,82.8341,109.5403,119.9062,128.7391
85.7776,97.9884,91.1428,119.3099,124.233
88.2061,94.0772,86.3972,119.9894,109.9943
88.3111,92.4225,108.634,113.6529,126.5796
88.0254,93.9535,97.2907,112.495,125.9626
82.7014,91.3153,109.6732,110.8404,118.7159
87.3675,91.1238,101.0866,97.5978,128.6038
85.9519,94.9322,102.3413,119.8035,120.9754
86.8852,90.7175,105.6614,117.8785,112.9481
88.0488,94.5967,107.6101,113.8994,122.1682
84.6872,89.8373,95.4659,109.164,124.4076
85.746,95.8339,107.5766,95.375,125.529
86.5986,91.2985,109.8314,103.1676,129.0895
86.1977,91.4856,99.5791,106.8502,124.032
81.0291,92.5433,102.7024,116.938,117.7043
81.2409,98.2951,108.3008,112.6117,116.4096
89.8331,94.259,105.0203,119.6368,116.9317
88.4004,89.8542,107.1386,108.3786,98.6532
85.1656,92.9508,106.1031,104.9094,114.7352
89.4791,93.5648,102.9053,106.2927,120.2854
89.4186,99.9204,83.5291,106.366,129.589
82.1746,96.6286,91.3267,117.0765,115.0885
85.3327,88.6261,106.2013,117.4627,116.2542
81.927,98.0706,101.8891,110.6925,121.0218
88.3821,87.7592,104.7542,114.2304,123.2196
88.3317,95.8919,98.9448,117.6987,124.3103
88.3047,99.0798,99.3993,108.0797,111.7916
81.6632,97.6288,104.282,109.0378,115.1739
88.1784,98.1205,109.7036,110.1529,122.2719
87.9463,99.9571,96.8606,108.4291,120.5431
82.038,99.0217,107.474,107.2459,125.9777
84.0229,94.7064,106.9388,113.1694,122.1356
88.9171,97.0421,98.7352,99.3055,118.1448
82.6689,95.2039,101.5133,111.2764,124.6896
79.6608,96.883,102.0681,118.0427,120.6308
87.7799,95.1101,109.9098,116.0686,121.8654
86.933,92.1049,104.5372,92.8478,121.8272
85.7517,98.8982,96.1495,112.8659,116.539
85.7161,94.6533,107.9098,111.2231,119.7697
86.4795,97.1808,106.5025,118.356,121.7751
88.6267,93.9234,93.6791,117.1287,103.0378
89.0535,93.199,105.364,96.5565,125.6211
89.9702,98.9359,108.6194,109.7432,123.8664
87.479,96.0284,96.5603,101.8854,117.249
82.6847,95.6578,101.2433,113.6441,122.8132
87.4285,95.9015,104.0278,107.3267,122.0866
86.6576,99.4911,105.0546,112.7678,120.669
84.6307,98.5702,106.3618,117.6132,129.4184
82.4801,86.315,106.7683,117.2995,106.9651
84.0141,94.3773,107.5661,113.8964,109.183
88.34,95.9856,91.7419,112.1936,124.9202
85.0892,99.3651,109.2793,112.1043,124.4676
88.9634,99.3293,107.2675,115.0063,126.9632
85.4063,95.0406,99.158,112.7671,114.4366
88.4199,96.7209,108.7726,113.6128,129.4095
88.8027,95.2722,105.2094,110.1174,118.8844
88.2154,99.3605,96.2168,116.3389,128.9561
89.7332,94.028,109.236,115.2637,121.3273
80.4464,93.2033,104.1618,106.9784,116.7632
83.4959,99.7503,97.6571,90.3482,119.9689
86.4783,94.6213,99.047,113.848,115.6114
79.8647,94.4113,100.0176,116.71,123.7716
84.8678,99.7719,109.8199,119.468,113.3931
89.6887,89.7219,102.7113,118.2752,108.8997
79.8313,89.8327,97.8276,116.3439,118.7995
84.164,92.9004,94.5791,118.9236,102.8415
87.8006,90.8841,103.0988,113.3531,119.4097
89.9854,95.0534,101.9895,115.9622,105.5863
89.8767,96.9033,105.9339,96.26,92.3558
89.7705,93.2428,109.9608,108.4831,109.3772
84.4835,97.8788,101.4915,110.4894,116.4708
85.1119,89.6194,101.6168,116.1502,128.0114
89.7079,93.7421,100.621,116.4491,125.7953
81.9294,90.8538,109.1521,117.7311,128.431
88.9915,93.053,102.0407,102.5306,124.9908
88.5713,89.9165,107.6238,100.1219,123.9725
82.0714,96.8588,108.215,113.6643,116.9912
87.2241,90.6805,104.626,115.5233,122.1581
79.6477,95.6505,106.1262,107.1851,115.0776
87.7432,95.4095,103.6357,116.5251,122.6916
88.9205,96.2948,102.7427,117.4419,117.6952
85.9348,96.9747,94.2249,112.7034,126.6333
80.7682,95.4245,106.5667,110.6637,122.9787
88.3673,94.8617,101.9896,103.2847,102.4021
83.8824,97.3502,90.7103,111.1913,121.5634
89.0818,98.1222,97.6333,113.7923,129.2033
85.8907,84.5599,103.8338,112.2242,125.1111
86.2886,90.1062,102.4354,103.5814,108.4694
81.3356,96.5074,89.9087,107.8957,129.6065
89.5166,96.7426,109.3188,101.6251,128.3666
81.7372,94.5892,101.8253,113.9069,113.2929
86.9833,91.6994,107.385,112.0415,116.6995
88.435,93.8867,106.5978,113.4895,102.5121
84.6455,98.7048,106.5463,109.6502,129.9233
86.1159,82.1296,103.4002,107.7128,113.6628
88.2139,96.0967,103.7341,116.9412,125.8453
88.7749,91.6822,96.6639,115.4434,113.3214
82.9278,95.5921,105.3507,115.2597,123.5052
89.4101,95.1141,108.5398,112.9349,115.6228
85.7685,96.6986,94.2432,113.561,115.6755
89.1697,97.243,101.6681,109.1382,124.1675
87.5059,97.5715,99.6828,119.6405,129.4572
88.1946,95.2327,101.9232,102.9367,108.197
80.7912,92.9957,102.2049,110.635,125.068
84.9231,94.3701,96.1921,106.618,106.2626
81.6692,93.9211,100.3788,118.7683,120.3792
88.7096,97.4252,96.5103,114.3766,107.1317
83.7158,86.602,108.2851,117.6936,121.6485
86.3144,97.0458,101.495,112.8711,124.5176
85.6121,96.9153,109.2396,118.6507,108.7413
81.8114,88.996,100.4566,92.6522,118.4112
88.0651,96.918,103.3561,114.7913,113.5143
85.7513,92.9383,106.0945,102.8534,115.9503
88.9563,91.1744,101.964,115.4463,122.3599
83.6955,99.6355,103.8456,117.4264,120.0489
89.6785,92.3146,109.9601,119.2831,119.7986
85.5849,97.5227,108.3008,113.1798,112.1773
85.7403,89.7632,105.7675,104.0262,112.4376
88.7993,89.693,103.814,118.0934,125.7767
79.1322,92.1048,95.689,119.6653,129.2311
80.2437,92.1188,105.2033,117.5568,124.8288
87.259,95.868,106.3115,108.9017,111.0385
84.0893,98.2939,106.8524,118.7459,113.0243
83.4769,91.5153,109.2156,90.7236,123.4428
88.9524,95.9097,104.2103,110.9802,122.9649
88.4483,97.3902,106.9783,109.3086,107.8239
86.592,90.2928,104.6268,109.6594,126.5439
87.4262,93.8797,91.1389,112.8224,92.1605
83.2818,98.7919,102.682,105.0449,128.1865
79.6541,93.0904,105.5398,118.2949,115.1924
86.7253,97.3091,91.8562,111.7331,127.4498
89.5325,87.3462,101.2076,119.3992,117.8467
86.8474,99.2815,93.3682,114.4505,124.4475
89.2535,93.0525,105.2498,109.3208,126.8681
86.4429,88.2078,109.777,118.73,115.7221
81.6664,94.1549,92.4269,82.5003,119.8793
88.7657,97.7695,98.4124,105.8922,117.0508
85.3701,98.0063,100.9666,113.0542,123.205
89.6193,97.3708,105.6963,109.7031,108.1647
79.6836,96.9001,101.8619,115.4412,129.3103
86.309,98.2585,101.9679,119.5484,120.6097
87.0802,96.6173,104.8224,111.8551,129.0477
87.6184,90.3754,106.9988,109.8475,121.9744
89.03,99.3841,101.5197,114.629,126.427
84.8068,87.8031,106.0266,110.9994,128.1662
82.0926,92.6965,109.9163,111.2767,124.4464
75.0885,96.0765,108.8961,102.3803,106.2804
84.8139,99.0656,94.702,103.4141,124.073
80.3261,94.9794,106.6683,110.968,129.1922
87.5197,93.0677,107.7797,112.2907,125.3629
88.996,96.3191,109.2175,100.2407,115.7826
84.2806,95.4278,109.8647,105.5112,121.3289
86.3553,88.3228,108.004,115.1753,128.1287
87.5747,93.8263,95.8931,108.1039,126.2705
84.4915,94.7724,98.7538,117.0042,119.5655
88.5151,89.3113,99.1865,113.9102,119.3282
86.2722,95.246,91.6567,104.8095,114.7863
88.0559,96.3632,100.9143,114.2888,125.7854
83.2716,83.6019,102.9028,107.2008,124.4897
80.6966,99.6667,99.723,101.3907,124.5389
89.267,98.063,85.5298,100.0765,119.7992
87.791,96.6416,107.083,104.9144,126.2469
89.1878,91.6456,106.3084,101.5426,126.6828
81.7487,97.8825,97.5036,116.9461,119.7278
87.783,99.1783,97.4927,101.621,124.4569
88.8487,95.5617,100.3389,114.245,127.9148
89.4736,87.3466,109.0566,113.6087,117.0726
88.6558,94.1287,103.1872,114.9628,123.6668
87.9289,94.9293,108.1901,116.1273,114.1756
85.5629,98.8973,100.5974,112.9403,125.2759
87.4298,87.1986,104.2399,115.5199,111.2256
84.3102,96.1383,87.8782,119.2077,102.8325
86.2222,96.5325,106.2298,112.1181,115.8043
88.1928,99.8845,106.7704,109.9958,127.9618
86.4622,97.6721,107.0005,109.1319,125.1382
87.0801,97.3411,108.077,119.4324,124.4994
87.3177,97.7503,97.4339,112.2141,110.6045
87.6077,96.3265,104.8788,110.2055,128.4677
88.8205,99.3772,95.5896,112.0072,89.1112
88.0256,89.6815,97.445,119.0754,112.8246
88.1802,95.382,109.2164,105.2903,114.0978
85.7545,97.8293,108.668,113.719,117.5276
88.0794,94.84,106.3658,105.4938,108.1204
87.4636,92.2625,105.933,112.0647,111.0444
89.909,93.6454,99.6208,111.458,118.9125
84.879,98.9226,101.2298,106.4518,104.2616
85.8813,97.152,103.9983,118.8695,129.4737
88.9426,97.6471,95.3191,117.9216,127.9042
81.6902,94.5118,105.6202,115.1316,110.5032
78.579,85.4721,106.5366,115.4161,117.7111
87.3002,97.2326,87.7626,100.0597,129.9651
86.5606,80.3199,106.9991,110.1836,125.9126
77.1926,98.4507,102.5189,113.456,124.2509
84.3472,91.678,107.3713,94.3562,113.3298
85.8924,96.1312,99.4865,101.3751,121.4928
85.6275,99.0157,100.3623,109.4774,128.9438
86.0836,94.3804,102.16,111.2914,105.6265
85.6182,96.102,100.4858,113.7885,110.4352
87.1048,94.9514,108.1232,109.1901,120.9897
88.9123,81.7843,108.5811,117.7347,114.8502
82.1678,99.8522,98.4239,113.5825,123.4315
79.2207,90.7734,105.3007,108.501,116.891
85.0168,94.1615,94.0615,117.0684,127.9396
85.1608,93.9166,88.3143,110.0145,94.1732
87.416,88.4284,108.6776,99.6221,126.9478
87.0372,89.2008,103.1413,111.4054,115.2731
88.2921,98.0591,99.0707,119.8237,107.8349
80.3548,99.0691,101.506,119.6336,120.3457
87.6926,94.1133,101.6116,110.6323,123.0395
86.8625,95.5386,105.978,118.0635,122.6708
88.0037,95.85,108.7205,116.0545,97.8544
78.9075,98.4337,106.0353,113.8107,116.4955
89.3792,95.5264,94.2111,114.4273,95.284
89.7623,97.5409,104.2483,108.2078,115.6609
83.5933,90.8183,105.2116,112.4556,96.6828
84.6694,94.2578,95.3004,118.6654,107.7737
89.6511,93.7205,99.2705,110.4773,124.3714
80.5969,96.5221,109.0448,103.0217,114.4189
88.0282,92.3416,104.7021,103.7293,108.0706
83.9241,93.5297,99.4198,118.91,125.1563
88.9895,98.8977,101.5887,119.3772,126.5926
89.6569,98.0834,109.8684,115.1519,125.4515
85.2143,98.9655,108.3745,118.0532,114.8776
87.3881,86.4425,94.9856,102.3052,126.1321
84.9328,82.4508,107.762,114.4977,129.0836
87.6441,91.2902,91.3634,107.2725,118.114
82.115,92.918,106.2253,110.7626,114.2432
79.2931,93.7475,105.0502,117.8982,106.4578
81.2769,98.7429,107.6404,119.2304,125.9981
81.7996,97.6165,100.1789,111.853,109.0043
84.6221,98.5464,107.3009,108.5093,115.2953
88.3081,99.0887,87.3351,108.0319,108.2871
83.8749,83.1752,109.3563,107.8502,127.8827
86.6521,99.6415,87.0434,114.7456,122.962
86.0002,84.4769,103.7033,118.6545,99.7286
84.5993,94.6488,96.313,119.6048,118.6675
77.8739,97.8599,103.8277,119.6485,114.0646
84.3572,95.1665,107.1679,109.0407,123.3685
86.3801,96.2038,102.4023,119.7095,123.9551
85.4059,93.9866,93.3382,103.9328,121.4741
85.8838,96.0374,109.8943,119.1123,129.9697
88.8172,98.581,97.4568,105.5683,104.701
86.9986,84.6714,107.1307,110.7102,123.7863
89.3795,92.2502,97.2087,103.8581,123.0819
89.5793,96.1552,97.103,117.6378,127.1353
88.1887,97.8721,93.9149,113.9712,125.2943
80.3488,93.6026,109.9417,118.6475,124.9566
85.186,89.6547,107.6289,119.7362,109.4216
84.3495,93.6593,104.9584,118.1199,118.9685
84.5604,98.2324,101.607,112.2669,119.2651
89.3159,92.3983,105.0985,109.4712,107.891
86.2891,97.9521,108.087,119.4901,111.0035
88.2031,95.5524,104.3752,108.4553,108.4778
81.8783,94.3941,105.8756,113.7389,123.5799
88.9527,97.9878,109.8954,119.332,111.1619
87.6156,94.7927,104.3892,102.9093,119.736
89.6392,98.7474,100.4477,116.5389,121.9838
88.8005,95.5042,97.9557,114.4303,123.7393
87.0441,95.9186,103.9266,116.3693,127.6305
88.4086,94.9889,108.3358,98.0017,124.464
85.9164,95.1669,109.1891,119.6316,125.6785
86.723,95.942,94.5975,118.4491,119.802
88.5796,93.3604,106.1576,110.2557,118.9556
89.4222,92.4627,100.4173,98.0293,116.4324
80.7737,95.9947,98.3882,107.6303,115.6007
88.9252,96.362,109.7438,112.8087,122.135
80.6955,87.519,109.7626,109.2376,126.179
88.5379,87.657,99.4571,111.1019,125.1561
83.9099,95.7118,102.9456,115.2207,115.1886
86.9124,96.674,99.0658,110.8409,123.8584
86.4633,94.1803,103.9153,111.5167,127.3315
85.0919,91.0783,104.1451,86.435,118.6632
83.8654,85.6727,106.9149,107.9253,122.5779
87.3463,94.2087,95.8622,119.5748,116.9633
89.0248,88.0906,92.5535,119.3811,123.6967
79.1815,91.3022,99.2217,117.516,107.1733
86.5253,91.9755,108.2189,105.7592,128.7726
86.6677,95.9395,104.3482,115.2931,126.0716
87.7074,87.1131,98.3357,119.2075,123.1496
89.018,96.5354,93.697,97.6884,110.1466
88.5508,96.0907,100.4907,110.6857,114.1743
83.8237,95.8271,92.2122,115.1034,107.8357
80.2667,99.4676,109.8387,114.2601,128.8819
80.5386,99.3141,107.2297,119.8249,123.5863
89.2689,98.4084,106.2082,108.1735,119.7782
89.5905,97.2691,95.6204,111.5414,117.4427
86.5465,93.0296,105.2529,115.0705,119.0165
85.6942,88.7798,106.9669,108.1764,123.7273
86.7957,95.8983,101.2995,119.8448,127.2948
86.6272,94.2056,106.0316,95.3909,125.1726
76.7329,97.8098,104.1665,96.7915,118.3799
87.7509,94.3281,109.7357,114.3175,110.6174
83.4943,99.4418,93.8015,115.3186,121.549
88.0308,96.3156,100.5922,108.0942,100.3828
89.3191,95.2032,99.4846,107.4957,119.8741
85.3113,98.5292,108.0058,102.5886,115.4975
82.064,93.7683,99.2124,119.2247,124.2474
88.123,95.1266,102.7187,111.3992,128.9545
88.1226,91.2803,101.8317,119.5009,113.3896
86.5277,96.811,102.1174,106.7875,125.8205
84.8812,90.8969,109.6289,110.4618,122.6828
82.146,97.049,108.437,103.4165,110.4298
82.7832,90.8036,108.358,101.7187,126.5742
87.167,95.6161,109.2592,115.634,127.3962
86.4317,94.2256,102.242,116.3872,126.8148
83.0402,90.1841,88.2791,118.4079,106.0209
87.5048,96.0487,94.9564,99.7146,116.763
89.7495,96.0975,109.8448,115.7175,122.5953
82.9993,95.7617,108.9574,113.1272,117.4993
87.9414,92.9634,108.9543,118.3835,123.5208
86.5834,90.5295,100.582,110.7891,122.9339
84.4827,92.9891,102.341,99.8813,109.8692
89.3502,90.7858,106.7313,98.3984,115.0358
82.1655,98.9586,109.6756,112.5743,105.6052
