alpha,beta,gamma,delta,epsilon
29.8613,76.3719,88.9264,51.2875,78.0751
11.3843,27.0515,80.3281,50.342,91.77
79.2318,75.9793,37.5248,80.2937,54.9228
80.055,33.7988,82.4782,54.3612,62.7152
86.68,36.0531,35.8384,52.6759,87.8192
79.994,31.354,42.6034,58.2592,91.3331
17.9062,80.6911,35.3479,92.4963,68.6593
90.784,80.0142,37.2518,49.7732,65.4577
79.432,28.8768,45.3702,86.9482,59.2735
88.1292,28.5097,85.6275,47.9024,62.5963
23.4696,31.2385,45.8301,90.362,63.9117
80.076,31.6552,41.5173,88.976,88.7259
82.2441,20.0422,47.6918,53.1766,63.6037
83.3837,30.3488,86.1948,76.1528,90.0371
19.5343,22.1226,41.9762,89.6967,54.3956
79.6474,80.6796,31.7354,49.7312,88.0915
18.0314,87.4975,90.009,46.2292,59.8629
29.4998,32.515,90.931,48.6758,95.1402
18.9134,29.1921,81.0527,50.0344,65.3259
16.4498,79.1119,77.3775,95.0345,68.8421
11.9233,82.0695,70.2612,43.6258,91.2048
24.2864,29.4535,83.235,49.5207,91.6209
84.1613,102.4261,40.2129,84.2754,64.0299
28.0392,69.5485,48.0073,86.3466,56.6197
84.0136,27.7981,79.5493,49.8249,87.4141
89.4604,75.7941,87.7673,86.1765,55.2671
81.387,33.9527,78.1241,50.358,62.7247
80.5205,34.7096,81.7581,88.0172,83.992
74.0813,81.7838,78.4036,81.2702,83.2385
20.1815,81.9194,81.9407,88.6194,46.9574
77.0403,27.8894,85.2106,51.9734,49.4485
17.8457,24.5764,36.433,88.618,82.7597
18.4577,33.5556,33.3164,53.1868,58.5431
24.1709,73.4529,43.5033,49.761,67.6983
20.0746,18.9194,36.1861,53.608,85.3097
74.1934,31.135,75.9061,82.3412,60.2561
69.9436,28.6249,84.2724,50.2509,90.6661
30.3332,27.9653,33.1764,46.7426,78.3128
14.6008,75.0241,92.8095,47.5224,55.4229
77.3283,35.9444,35.5279,60.3201,62.391
11.9914,85.4762,90.8568,83.6331,56.0448
81.7983,79.9087,34.2392,81.5876,89.4355
21.3042,27.4809,83.2596,86.5452,59.9417
18.6723,86.0051,91.8818,86.1245,72.8828
19.7263,79.9305,86.764,92.5771,94.0714
81.9839,30.4439,46.4716,79.4613,96.8286
80.4984,81.4016,35.08,84.0726,96.5214
70.9789,77.4935,88.2527,84.7232,89.6454
21.2475,36.9496,43.3957,87.5331,62.0398
17.2317,28.5874,89.802,91.4255,66.1864
13.7118,32.8832,30.7482,62.566,67.9977
72.794,31.9737,44.1917,84.2067,59.0105
21.0643,33.9946,33.392,56.5406,96.0939
83.3491,29.2418,81.1611,88.2565,87.1017
14.796,82.1951,81.4228,94.1479,81.4138
80.9887,81.6066,45.8257,89.3444,64.5903
11.5523,84.2843,46.1371,86.5101,59.2291
22.4951,29.1211,43.7929,62.2965,63.8653
85.8983,28.9943,34.9105,83.0603,64.853
22.2672,33.8654,84.3741,91.0254,57.3017
73.2324,31.4894,75.2889,90.1546,91.8649
80.6904,30.3898,77.4249,79.5941,81.9508
81.3139,85.5055,46.1369,81.2156,60.6039
15.2626,92.3876,47.7595,47.2862,89.8369
73.5606,39.0505,44.6189,49.2946,86.1109
84.3155,33.8094,84.3242,55.0637,62.6379
75.7245,20.7706,42.2152,51.8906,90.668
29.2175,84.1821,88.4183,87.7087,78.3516
77.7392,74.4617,87.9576,59.7412,70.7332
24.8367,25.5801,84.7559,50.7601,90.5449
15.2981,79.5294,35.7306,86.9018,88.726
80.4218,79.8787,40.7493,81.9168,94.6633
84.6235,30.4497,87.3345,90.0387,90.0936
85.7224,87.165,39.192,48.6563,58.2745
82.0483,80.6773,41.5172,76.5804,59.168
19.2633,35.7323,33.3353,88.0443,85.9942
20.2583,72.6956,81.9755,51.7799,68.7207
88.2622,22.2002,36.6502,86.2888,90.2369
79.6015,28.2597,84.5841,80.6889,95.6014
85.45,86.1073,92.077,44.6557,69.7382
75.8483,81.8565,39.4445,80.3989,69.5287
74.799,80.6296,77.5953,81.4703,56.9337
23.8624,86.4413,37.7842,83.4837,60.1902
19.5678,28.5095,30.2534,96.3266,82.1023
81.3107,28.3499,45.5532,88.12,89.3776
14.1052,34.4031,42.5972,63.2421,93.1032
77.2154,35.2131,41.7909,57.0385,56.939
71.2238,81.1824,91.3322,57.5794,59.013
84.9572,27.0663,82.7271,81.788,94.1692
12.0296,26.0603,85.0715,80.833,87.9243
78.9084,82.1069,83.2875,47.2106,85.8962
19.2557,81.29,41.3307,85.4078,56.8902
80.1238,88.0189,37.8236,38.4753,57.5359
22.6127,28.1821,40.9016,47.6915,92.8599
84.1682,33.5463,39.9508,56.9202,64.2864
80.3908,78.6818,38.8953,86.4662,91.0558
74.0098,28.8452,80.5942,46.017,57.6064
79.0565,74.377,35.2563,78.9171,90.7272
15.9389,29.9241,34.312,42.139,85.8184
74.158,81.4429,92.3805,40.5592,61.2665
12.0985,78.2657,84.4306,95.5413,82.2035
13.2552,30.2029,80.2793,90.0173,93.6849
21.591,75.9651,39.4145,83.8372,46.4301
13.7008,23.3142,34.4615,86.5649,56.1997
20.0859,85.5039,83.4735,79.5415,59.1731
89.4756,86.0764,37.0416,50.728,84.3949
78.719,22.4646,78.5561,74.4792,94.2641
85.4797,73.8255,83.5826,90.7664,52.6983
80.6364,80.7256,35.1729,56.3611,88.2905
21.3182,30.4355,34.9903,83.8056,55.643
81.8991,28.6239,81.9119,86.4185,59.3867
76.2185,36.0012,88.3068,57.603,61.3078
21.1607,34.3491,82.4368,49.2134,78.0997
17.0132,84.6465,43.7098,47.7023,56.5584
88.1427,36.1977,45.4474,51.5192,56.8888
21.6465,28.9886,32.9797,55.3681,88.2887
16.8465,30.5157,47.144,55.6466,64.5599
81.947,76.7871,85.6699,85.1294,92.8192
15.7792,32.219,43.1474,82.4911,97.0749
79.8824,36.178,41.0309,44.2658,63.8699
17.3178,85.4495,40.4504,73.9085,54.9566
82.3507,28.0669,47.9408,49.9576,58.2238
74.97,32.8076,35.5809,95.1095,91.6832
84.3702,82.4351,79.836,55.49,58.1883
85.8306,30.0359,90.3583,86.4682,62.6828
77.3353,85.3743,32.3885,54.8947,91.8485
83.1747,31.0957,80.1524,54.5546,60.0026
20.6371,88.3799,52.7109,59.4227,59.6961
77.2868,33.8839,91.1773,49.3887,69.5142
21.524,90.4584,39.2083,76.8489,88.5162
87.7268,35.4371,83.2595,53.5687,60.9742
13.9978,25.9751,80.769,80.1145,91.6445
77.8243,83.0406,88.1609,39.85,53.5965
73.0347,91.1265,86.0903,79.3081,52.5256
91.218,29.9988,87.4667,43.7492,66.5688
79.1166,73.5035,38.5498,92.5643,83.5037
79.6913,24.9895,36.0303,80.3526,88.4282
16.4288,81.5911,79.4311,84.1949,55.4036
79.925,38.9548,77.7526,88.1835,60.7334
80.0724,81.9469,82.9604,51.7874,83.3626
26.5372,80.3203,88.0712,82.787,96.679
26.3796,35.0153,44.0113,82.8446,58.75
77.5697,87.7514,36.2659,83.7074,54.835
93.4679,85.1998,35.4576,88.668,95.4144
24.7574,27.7547,34.5278,90.958,59.9698
11.9032,80.9702,87.2504,88.2499,59.9313
21.1681,24.8814,89.9604,56.9453,99.0179
71.617,84.8057,35.6944,89.7074,60.8902
28.9558,36.4401,41.1446,84.2966,96.2911
15.7826,27.7277,83.9765,48.7476,82.9265
80.5747,28.7459,41.9769,82.4433,84.725
26.8104,80.1203,83.8529,90.4093,88.6758
25.9721,80.8099,79.8661,44.0475,90.2798
16.0278,26.268,46.0404,42.5454,91.25
31.9456,82.0649,82.6648,50.1004,93.2066
26.6262,81.5444,87.9627,91.2821,55.7236
17.9418,81.9072,85.2278,50.8348,83.6982
85.224,84.3723,39.8502,83.6174,82.777
15.07,28.521,82.3543,83.0225,59.2082
26.7521,83.4446,40.0969,45.799,93.6743
25.0552,32.0375,47.7091,79.9263,62.9751
28.4382,31.7342,37.2851,50.6398,88.7762
75.8405,29.1587,40.5902,87.4094,96.1232
75.3623,90.5217,78.3965,52.4518,91.1451
81.8933,33.7994,34.1908,84.9844,95.0747
15.8384,24.0086,90.7561,80.3671,84.7192
78.6338,31.6765,95.6692,41.8788,97.0092
16.2732,87.3098,41.3241,90.4003,83.4555
13.2114,26.7306,91.3628,46.5609,85.5716
13.1002,81.4859,43.4702,52.531,66.4246
77.4502,81.5025,84.6538,58.2319,88.0757
75.1636,79.3253,43.2846,87.7882,72.4241
81.6569,23.9443,35.3344,47.5007,88.6852
16.5556,31.0756,42.5366,84.2619,58.2369
24.3223,78.4115,48.4102,49.1141,87.6736
23.0215,77.9223,83.985,84.7859,63.2553
76.4884,90.6725,40.609,55.3241,50.4795
17.5424,37.0439,93.3818,47.783,60.4334
77.1322,25.2102,93.9681,85.4637,60.5832
67.1993,26.7572,42.3252,80.5448,57.5741
26.8158,29.3588,81.128,84.4068,57.0397
16.7562,26.7226,87.2175,54.4624,86.6102
31.6593,84.2324,76.7858,86.5149,91.6968
86.8328,80.5381,81.7478,57.1802,69.3018
80.285,23.8522,80.1732,48.9747,88.339
20.3171,84.1968,40.2305,87.8739,48.8856
87.1655,27.0138,36.4383,96.059,51.2493
17.0836,25.5888,82.5961,79.4697,89.2835
22.8072,35.9551,85.8265,44.7377,84.5097
7.8289,30.0608,96.1701,84.2168,59.573
87.5668,75.2575,41.0957,87.3093,91.6553
79.9861,88.3805,51.6826,52.084,48.8625
23.1181,85.5382,41.4111,85.2286,84.691
20.463,92.7484,88.5918,51.5511,87.8694
88.7672,37.5103,41.1506,57.0096,89.6809
78.3122,74.683,79.104,86.8063,60.0294
82.1795,34.2584,86.2772,83.6899,93.8598
82.2958,74.3486,42.5964,81.2488,80.676
77.2466,34.2837,87.4418,45.869,80.5517
16.6415,26.9369,41.436,82.5451,64.2189
87.6776,73.0954,88.7644,91.8081,70.8517
16.2511,87.6888,88.2689,88.6156,89.5607
25.438,24.3553,35.2016,86.0177,55.9326
71.1564,86.7652,80.3974,83.6557,61.5929
81.0174,22.6209,40.1138,82.3853,59.8831
80.3285,28.257,35.6659,89.986,88.6503
86.4213,83.0333,81.4369,42.9368,55.2674
80.5287,30.5465,91.2622,89.8879,84.5198
16.8164,75.583,93.1436,45.4736,64.9699
15.5052,78.7003,80.1191,38.116,65.5269
15.4711,26.8202,84.5787,58.3117,61.9584
81.4117,92.1718,82.146,85.5274,59.1188
86.8797,28.4104,39.9124,52.8092,85.9071
72.9536,79.7968,42.9087,39.3875,61.9707
79.4998,38.448,34.7062,80.9427,58.2064
24.5768,37.4103,40.6964,80.4816,60.9446
83.1879,77.4748,42.0598,90.0437,68.8592
83.3753,33.6603,82.4666,51.4513,57.0568
78.2266,80.7972,70.2856,60.5644,78.1559
76.7655,24.8213,83.7632,90.6563,57.8423
83.7733,33.0358,41.6979,92.8969,88.8159
13.1165,29.0027,76.8478,46.1036,103.1287
17.0637,80.0469,83.3122,49.622,92.2631
83.6987,83.8874,84.4717,49.5969,71.6809
71.5592,30.2902,84.3762,87.4285,79.7485
18.4229,30.0063,82.3181,66.9874,88.8928
69.6234,84.77,28.9538,87.2501,90.6278
83.645,31.0695,82.8394,47.1074,55.9738
21.6252,31.5128,88.7099,52.45,91.3695
82.7875,36.6838,43.5797,50.2878,88.9166
27.998,26.7766,41.987,50.9544,79.5939
65.0185,31.4822,34.2918,46.116,64.7719
16.657,80.9122,76.6131,83.7786,89.1026
69.5774,76.9517,86.2831,82.1424,87.5022
70.4544,29.1982,79.618,81.5977,90.4359
29.4609,22.1834,85.691,49.9898,82.5273
78.4084,80.9839,89.3209,88.7499,90.3535
29.9108,30.0977,43.7242,50.5372,89.3399
78.567,32.9682,42.9305,47.7086,94.5959
15.2307,36.0565,81.484,52.4009,62.1735
83.9153,32.464,78.4358,40.6836,60.2795
81.0208,28.8712,43.4377,79.9422,57.1421
78.0164,86.8006,84.1711,49.7482,63.1094
78.6345,82.7289,44.3304,48.6428,86.624
77.4583,76.7647,82.311,84.2466,70.1672
11.6915,34.3591,41.8461,48.1138,98.1776
80.6904,24.7949,86.8888,56.8973,58.1908
19.7699,74.5606,50.9566,42.9706,56.5156
90.8768,24.8621,81.5314,42.1589,90.1629
76.304,80.0361,44.4027,94.26,60.9459
83.6497,86.0612,85.1655,87.8028,57.819
81.2819,35.6875,37.5728,47.7651,68.3834
16.6292,90.2525,42.4786,46.0096,60.2879
25.7273,80.5549,81.9181,47.6144,61.979
21.3433,82.8937,41.5892,89.6643,60.1225
77.7634,41.6536,35.3095,51.1619,92.6994
76.1981,31.1431,44.9338,94.0433,87.4165
76.4424,25.0379,32.5094,84.9669,93.2927
79.8759,89.0289,84.8258,51.0114,90.9186
82.5279,81.6522,45.4181,47.9374,61.9684
14.6803,33.4034,87.5705,80.9739,71.2307
15.6027,27.6089,91.3282,47.9723,62.3171
20.0283,83.2496,39.1816,87.2184,59.0131
82.4102,28.5679,40.2718,58.3188,87.061
17.8664,74.8369,72.8272,45.2262,84.2256
18.57,27.3423,41.008,94.3083,80.024
28.3296,39.5303,46.5709,80.8,87.9395
22.5508,94.5305,45.7444,87.5349,58.8443
77.6851,88.009,41.6544,42.2022,60.2824
81.5885,92.0886,86.558,73.1339,53.2178
74.2275,85.6483,83.1487,50.5771,63.7441
15.2843,29.8715,38.6199,83.4129,65.2279
78.1762,26.18,81.923,77.4552,58.2215
84.7706,84.892,32.8028,89.6094,54.633
84.11,77.7238,96.4862,89.1984,63.1792
16.6765,34.1224,47.0429,50.0395,82.087
18.0084,30.5788,40.2177,64.2072,79.9043
12.6488,33.2017,41.8498,85.891,58.8407
81.8778,27.5747,44.4815,85.9963,93.4727
16.7964,32.1924,75.2945,88.0702,60.8041
20.5588,81.0402,79.2024,83.1546,58.0816
75.6419,38.7195,47.4011,43.0285,89.8896
74.2638,30.8666,37.738,86.1144,89.9555
78.6954,82.581,41.2216,45.7529,98.0255
20.6615,27.0479,41.8292,83.2427,85.9412
80.7903,81.6421,48.173,51.0024,54.9798
10.2208,78.0596,81.7758,82.2841,52.0735
81.4808,81.1843,40.6276,55.2693,86.2439
80.6382,35.8556,40.2754,51.4417,87.7446
25.8642,25.052,85.2525,78.9323,86.8674
81.8441,40.7985,72.8195,44.1751,48.4764
66.3093,85.8617,36.6891,95.3515,67.9256
81.3987,88.1502,82.6445,57.6869,87.308
22.6879,79.6518,84.0652,88.1234,88.4828
23.4535,23.3723,84.9892,76.7747,83.0246
25.7945,29.1276,89.1357,88.1254,97.4872
20.887,71.7489,83.9516,89.3365,61.9079
21.8054,76.0456,89.652,53.5457,94.7776
25.9715,33.1295,37.9858,55.8093,60.8338
72.5953,84.3881,88.9986,46.6655,61.196
20.6096,77.0988,41.2579,89.6273,61.2459
18.6896,32.6921,89.192,51.6529,66.552
10.2729,66.3658,82.4592,48.7503,80.8364
78.994,76.0437,41.422,50.6659,66.6268
81.7669,39.1848,80.3774,49.1425,67.982
79.6398,34.2855,42.532,89.3977,93.4391
25.3553,28.9013,44.0601,53.0771,56.4467
22.2353,29.7625,40.3397,48.7237,84.2332
68.0924,33.8281,42.7416,89.4515,56.2557
20.3673,25.0932,86.7372,85.9289,60.5721
77.7963,34.6121,89.5739,50.9715,66.8719
26.6096,29.5031,85.5485,79.9844,44.9136
76.045,88.5063,40.9308,91.4578,54.7086
87.5581,22.5199,70.6983,84.9986,92.1698
22.1146,37.0717,89.923,54.4278,61.7731
27.793,83.155,80.393,47.7276,86.5777
17.7193,31.518,38.4219,83.582,50.2851
65.7402,29.6418,82.4737,88.7108,89.6675
19.0049,76.8356,37.8017,87.9033,56.0055
23.7393,81.3994,89.567,52.7613,86.1366
14.4077,85.8035,34.497,77.366,93.1014
21.5566,28.5299,77.7939,46.6384,65.3291
21.078,30.4429,34.9191,88.1469,94.2386
21.6262,87.4395,87.3554,39.0232,59.3845
23.3802,31.0985,43.934,83.5338,93.2501
76.335,75.2684,83.4634,57.575,61.1428
81.4105,31.5263,41.0237,86.1847,88.0739
74.148,82.7792,79.4539,91.2717,90.8577
79.4523,83.8643,35.3176,48.8301,85.3169
89.9572,30.9191,35.8362,59.6669,89.087
21.9531,32.3375,38.5928,49.8592,100.1855
17.3009,23.7452,47.3047,58.3559,61.8523
74.8022,75.3721,42.9193,83.6925,68.848
27.1057,87.4731,44.5236,84.1591,91.1397
79.5222,73.7561,46.8788,50.7086,62.7576
25.0723,79.2058,75.135,80.2182,63.4038
12.9697,38.4191,35.6107,51.4264,84.8965
79.7007,79.9989,80.5706,49.7176,85.0779
82.1912,83.3976,77.6833,55.4139,88.2468
11.7936,85.3395,89.5324,85.8386,64.3974
83.3359,34.7247,85.9658,44.3485,67.9292
87.0253,20.2245,32.4191,86.6513,84.5495
77.9267,80.1949,84.606,51.2054,94.106
23.9147,77.0484,82.3872,77.2301,88.9397
17.3537,22.2134,34.5206,48.9569,91.6197
24.1445,80.1206,44.4997,47.7869,62.1855
79.1183,28.302,82.976,42.508,55.7722
25.2225,89.0214,36.1969,77.5155,57.2817
17.8546,82.3402,80.4265,82.1025,60.3491
20.1667,30.96,79.5746,49.5594,62.8901
22.3664,26.4867,38.7747,54.9882,60.59
90.7294,22.8723,38.2107,87.4417,88.1197
79.2464,75.2611,45.2891,86.3765,62.8653
18.2278,85.5968,47.4814,51.0754,60.4234
87.9393,76.7924,86.6662,56.7672,89.983
28.4209,29.6631,38.1671,53.4175,87.4943
81.0331,33.158,90.8546,72.5373,90.6899
75.7674,80.7617,81.9312,88.0647,59.5255
21.9821,80.4143,84.0435,48.6262,93.268
73.6034,26.6811,34.8333,81.6955,86.9479
21.9068,27.0104,37.0573,44.3132,91.3879
79.9718,81.7842,36.2689,46.0678,63.1413
76.8082,36.0538,42.751,78.2201,63.8544
74.0675,26.8406,82.2462,82.948,55.5987
83.1551,80.258,37.7734,87.6266,87.0841
79.7225,82.7689,53.8645,49.1376,90.8322
23.3081,31.1322,39.4403,50.3315,92.5241
17.5094,77.5993,82.5968,93.8869,62.0065
17.2062,86.9614,85.8644,51.4238,92.5368
84.6246,82.2473,46.8815,42.1902,92.3333
77.1448,22.3588,32.608,85.6098,82.8111
75.9353,23.7491,91.5304,84.9804,88.752
78.0113,88.5099,82.9938,50.0247,68.9677
17.1842,76.4676,77.0805,76.2824,89.2855
17.0893,78.2063,43.7147,68.3182,54.3445
78.1035,87.2581,84.2142,84.5923,82.2784
28.7567,72.145,91.7743,52.8602,89.6705
16.793,25.8144,79.9858,85.9848,64.0256
81.5196,85.3846,30.4199,48.928,84.9806
26.7852,31.9902,90.5575,48.6022,85.1992
77.1416,82.1984,84.7065,42.6215,65.4455
75.435,28.8106,32.0724,86.9102,89.5699
70.6219,26.8752,91.5469,81.2471,86.7496
15.9992,82.4639,81.9397,50.026,57.4201
78.6085,37.2417,81.2597,55.3537,63.7884
78.3742,77.8458,83.154,77.7072,84.6542
80.6408,79.3086,84.9798,50.8869,88.1694
84.426,84.0248,34.9988,54.6411,66.0315
76.1702,77.5926,79.1256,86.9694,83.5649
14.7897,32.8872,35.4647,51.4223,88.8182
77.5221,19.0183,80.3065,81.7266,96.9797
74.6301,31.3966,85.913,96.0197,82.6273
19.7549,34.6565,84.3885,47.5838,55.3575
71.5272,26.6095,78.383,86.8526,84.5879
25.4312,84.8529,47.5516,45.7418,61.9234
20.1717,89.9605,84.681,41.8757,61.8818
78.5847,24.5145,34.0434,82.7916,59.403
78.294,84.0975,45.0614,82.7312,56.8611
17.405,81.6606,30.267,87.0777,92.5935
14.7388,23.7001,78.3878,82.9007,87.8399
24.8314,32.525,41.4218,48.8056,53.1552
83.8086,83.4486,31.9319,53.3948,57.1025
85.6917,83.9401,82.4584,46.2846,58.9712
83.68,25.5965,81.377,51.6552,93.6041
78.4833,81.5481,36.891,78.8153,94.0869
12.4713,77.8758,46.2142,78.3767,69.8882
82.9992,23.8895,43.323,51.5619,59.6504
77.162,26.76,44.9019,49.9553,55.6974
18.9319,83.5007,37.4085,49.2289,88.9493
18.5705,77.8334,84.3167,79.1794,92.8899
75.8792,28.9242,86.1531,92.8768,59.7691
82.9771,85.5995,38.1021,85.2757,87.9472
77.3611,32.5284,36.0034,83.691,56.4262
26.1806,29.5126,39.9605,51.2344,82.9259
85.7852,87.7643,81.8693,49.9456,89.3747
82.4075,34.4781,35.9982,51.3537,90.4192
14.1779,33.1663,34.5571,45.1391,46.9723
82.6359,36.0183,43.7085,77.5818,94.0838
16.1226,78.7927,94.113,46.9855,55.7227
26.8453,30.5941,85.2853,80.4449,60.9249
80.8156,79.5228,83.632,78.3319,84.697
79.2636,80.6832,93.9117,59.0253,81.276
78.7339,80.5514,43.2307,87.0057,57.8893
81.9183,38.1363,39.6796,53.3736,91.1673
23.5991,31.8604,95.2699,51.0181,57.5415
17.2074,33.6807,87.3833,46.5691,59.1099
74.4148,29.8249,47.7985,87.5342,51.3712
86.7562,77.912,84.8537,78.8059,57.6601
21.3442,30.4413,32.7881,49.179,64.743
24.6979,30.6683,32.3212,52.5188,54.6973
