alpha,beta,gamma,delta,epsilon
72.3548,64.7476,76.159,92.917,97.1699
61.2192,63.3568,66.6258,68.4462,78.2395
45.6775,76.8205,63.599,77.6674,87.6756
58.008,71.0327,107.5145,50.7457,84.7572
58.5953,31.3529,103.0855,77.5617,71.738
64.5613,22.6339,74.0326,59.1785,89.6571
55.6109,73.473,77.8152,123.8142,91.4255
44.8711,80.844,68.7592,88.7825,-0.5573
56.7986,58.7289,61.7369,66.2167,110.7725
19.375,113.5358,91.9283,87.7659,133.7086
54.1198,44.7855,89.5145,45.6432,103.8015
67.9715,69.0944,42.4271,84.3075,87.169
38.8668,20.6964,47.4755,69.4846,115.8877
91.2973,74.5654,55.0231,71.1582,114.8903
59.2069,66.6456,74.5238,105.1851,141.4267
50.144,62.6993,79.584,70.2947,39.5696
57.406,47.5292,95.0155,83.831,124.4408
37.1366,79.2302,38.999,99.691,84.5433
64.0615,53.9121,82.9668,90.5553,98.8126
56.6402,88.5674,59.3353,109.4717,81.8553
68.1042,99.7752,54.8319,34.7233,93.7657
39.6247,51.0498,63.744,68.7904,122.9131
66.8809,79.7047,113.9306,63.8138,32.574
80.3532,64.258,68.942,42.1388,58.911
60.3785,57.5666,29.0955,60.2499,114.13
69.1801,63.6407,123.8459,101.5612,131.6361
69.9994,74.1311,44.5552,46.3925,72.949
53.8754,60.0184,77.1194,79.58,100.9885
64.8132,60.1351,64.5283,24.9528,110.061
38.3999,44.5446,86.4861,99.2873,105.6392
64.2951,41.401,65.6452,68.4498,129.7865
62.9571,55.853,85.9877,87.8688,87.2989
57.0032,74.4599,67.2991,53.7397,98.1554
46.0391,40.529,55.4038,74.7614,90.6248
58.4253,56.3879,78.5482,72.1592,102.5502
56.0461,69.6759,97.3058,74.0605,53.355
48.8319,73.7603,70.4738,86.6804,50.3789
37.4879,69.1582,84.7779,64.241,98.4413
39.3349,40.4084,71.3492,84.5577,99.1169
60.9507,88.511,88.0262,72.4222,111.6128
27.9872,61.7118,90.0161,94.2624,109.0495
78.6506,47.4074,85.1008,78.0399,115.6373
51.7643,73.2954,99.3886,93.2492,85.1742
44.4848,48.2014,89.7242,107.5586,84.3808
22.8595,49.2303,78.2458,60.1176,44.9546
43.3336,25.3168,76.1834,71.5774,91.3861
69.4498,44.5651,29.1898,79.4044,100.7861
28.5568,53.7362,63.4033,80.5842,75.8436
89.9519,55.5384,73.544,69.8202,29.2086
70.7136,6.3344,95.7796,52.25,58.7448
48.3665,97.3304,76.0725,75.9836,72.3422
59.7608,53.7085,83.5623,38.767,102.1542
54.7699,36.8762,50.3799,76.9051,78.8103
54.3504,35.6105,53.1933,124.3941,70.6253
43.6084,56.9897,64.7087,105.3449,76.84
62.8239,45.4573,84.6885,75.5044,85.9805
48.6707,69.3542,47.3242,59.6205,136.8562
57.5974,53.865,82.1997,78.7371,38.2177
52.4199,57.9281,76.6336,63.7307,84.9296
67.1319,57.4356,61.8497,87.6661,80.9342
66.0179,57.0334,76.904,65.2133,61.3007
60.7896,64.4539,82.1113,95.4703,56.207
51.7968,25.9011,79.8678,57.2018,100.7481
60.8893,50.8291,69.5621,105.6686,51.9604
59.6545,62.0124,88.0148,45.3103,90.0813
66.5629,83.1058,55.3842,74.1297,132.3525
28.7028,59.2223,73.3711,83.6735,68.5123
64.4671,75.1051,104.5066,63.3477,78.921
66.4489,90.8606,69.8105,47.9114,85.0301
64.4707,71.5277,91.146,120.4235,80.0797
36.4334,39.554,67.6671,101.4006,129.7252
53.2816,60.2504,67.4752,105.7541,72.4738
48.4261,58.6843,69.4839,117.9726,69.4846
86.8291,48.8598,54.4107,66.1217,104.9208
49.7888,79.0608,54.3504,44.8625,81.4685
54.1966,35.0142,67.9763,91.2472,71.4469
37.6403,41.382,67.2744,89.5829,153.1938
67.4782,38.551,40.8008,77.6841,126.1557
59.8571,51.0355,89.0312,108.9244,123.62
34.0038,67.4361,45.6577,63.0853,60.5921
46.0707,35.5878,84.7236,79.7412,70.1174
57.2816,86.0227,76.5623,67.7431,83.4713
48.4382,48.0739,37.4771,72.0515,118.5826
37.5914,27.1843,68.3131,103.159,50.3841
52.8506,66.9946,80.2003,91.699,103.9872
26.2409,70.473,96.1728,75.3453,98.5427
34.7838,82.1507,58.2508,114.6392,81.2613
60.1665,50.9319,105.6773,38.5852,98.4943
18.8083,39.5188,105.9479,99.0684,43.7576
49.9095,49.4656,80.8261,118.8586,105.0396
56.5198,68.6367,49.2423,94.7238,111.1852
40.8147,49.0778,97.5496,84.3916,63.8417
43.6387,52.2222,68.7742,78.473,84.2666
75.109,74.1488,98.1768,44.4123,92.5562
67.6217,72.332,57.0924,64.1248,112.0804
46.8123,71.0211,72.9757,77.5296,92.771
37.556,88.9201,80.4154,109.3861,77.8285
41.892,54.5729,53.6298,94.2412,106.3877
42.303,54.5657,77.1554,64.1956,80.5855
73.4073,47.3082,60.1804,132.5993,41.0934
32.2344,90.5541,62.2186,90.4964,138.7521
39.2444,49.9444,77.8049,78.4077,77.9267
48.0001,37.4218,78.8488,97.5244,86.2866
46.6428,69.3293,59.7735,73.5293,88.4283
72.0802,59.1633,67.8392,76.5529,81.1727
35.5262,44.3751,86.3467,68.0488,92.1241
42.856,37.4255,61.1697,109.3357,80.4646
39.8544,52.7261,63.6419,84.7987,80.5321
48.536,51.6544,76.7925,86.5364,94.8687
59.4969,58.3128,93.046,89.79,124.2202
48.8043,64.6261,57.0386,80.3282,108.8146
44.5175,85.367,70.4878,113.2467,65.8775
45.8471,51.5619,89.202,93.4842,88.2425
43.163,59.5438,83.7671,97.5506,88.6288
43.2938,61.7351,72.4562,85.3033,79.5696
76.1071,49.3105,98.7369,109.2669,111.7836
78.111,69.4492,63.983,69.0155,74.5652
62.5602,34.8298,42.9752,112.182,113.2963
56.215,75.6969,84.7116,76.0757,56.2213
69.2463,67.5853,43.8519,82.9882,79.2194
48.2696,54.4245,80.473,75.6233,63.4361
60.0951,68.2586,42.9102,88.5917,110.4154
47.7125,63.1905,55.4777,43.2485,102.0021
48.6817,67.3032,65.5392,74.5325,93.7328
49.0502,74.7267,61.9461,49.6677,93.3146
30.452,16.9224,49.1612,70.7896,71.6933
26.95,56.181,93.1129,97.4178,90.1894
63.8168,52.5133,53.2421,94.2477,65.0777
55.0102,59.5636,63.1078,70.3807,116.156
26.1595,64.573,64.5172,64.4302,90.8957
54.737,58.9809,74.6557,109.7117,76.1794
56.2692,30.4438,78.6821,40.7943,104.5213
42.8724,62.7902,42.3458,80.5045,108.9523
59.2977,59.7067,69.877,104.0542,106.9278
40.6286,50.1429,57.0825,79.2514,63.3046
17.6244,56.2888,74.8048,83.9149,114.9548
30.6124,51.2763,42.5939,85.1624,87.5946
42.7876,60.7045,56.5691,58.5374,126.3517
62.1552,56.8692,40.7126,75.4998,103.2078
52.5483,77.1554,93.3107,78.2245,79.2341
42.5841,52.9709,87.1864,71.0929,51.3421
56.9745,58.3182,61.1234,38.7663,116.9112
60.4453,40.673,72.8837,57.2416,58.7061
18.5194,73.2487,86.7184,73.4934,88.6237
76.324,47.1583,47.4897,82.6784,102.6385
45.5467,35.7565,55.423,94.3851,106.4393
24.9397,39.2157,51.2821,79.4656,140.7568
45.7127,61.0558,54.8542,134.2916,76.1558
42.3238,62.6557,44.8371,96.9841,89.8084
37.3592,49.8713,34.0133,68.3333,37.6837
43.243,51.5752,58.8094,67.7601,70.6345
68.5105,84.4669,66.7784,104.0171,82.9505
45.4635,45.9107,83.2519,92.9793,60.3191
52.3997,51.2106,52.8635,79.4604,45.8667
43.4909,92.1218,78.2778,56.1529,102.7275
51.3292,54.5462,58.8704,80.0145,76.3749
47.402,72.5715,85.4986,52.7743,79.227
74.1037,90.5413,77.0256,113.8011,117.7883
48.0202,26.063,68.8378,53.0741,93.1366
76.1929,64.228,55.0818,55.444,44.8521
21.4096,87.655,86.2632,77.2482,86.4817
49.2205,59.8006,96.4502,88.1926,44.4039
65.91,27.1931,62.2823,50.8927,90.9283
31.1429,36.5776,50.1159,97.09,85.7283
60.0078,83.1251,74.5285,91.9722,67.7018
48.7316,40.4696,80.5226,99.0306,112.2142
49.5765,75.2227,67.2387,68.209,101.5473
60.8894,97.4623,83.8535,56.8803,67.5034
30.4744,61.3154,49.106,108.6089,83.2953
59.6263,62.5788,76.5326,58.2333,89.2298
43.5895,58.2782,72.3691,94.3109,79.2922
62.3541,65.597,101.1365,10.4355,75.2184
68.8786,17.1388,98.2081,81.7263,43.0287
60.8839,42.1062,52.6566,110.7576,81.1013
35.6097,94.1353,87.6524,72.9741,71.8419
46.9406,86.814,51.3324,53.2486,119.3147
45.7682,61.7078,79.9727,71.8084,34.2461
46.8175,81.0978,111.2765,77.5247,89.3406
70.482,70.1269,75.6129,38.4382,80.4239
53.2213,34.2613,63.0451,115.8788,84.0856
28.4846,27.9193,69.7855,67.8678,70.0241
53.4126,64.8417,73.317,87.3603,61.7331
40.3925,54.4553,68.9774,100.781,73.2516
38.3364,85.2855,73.0106,50.6411,82.8476
31.4572,40.6716,44.649,63.2845,137.3735
65.1572,83.4884,90.6646,77.1675,99.2791
51.5423,41.8427,47.9138,98.9074,61.9769
53.0139,71.0857,84.302,87.7546,62.3833
58.106,57.6495,51.4265,38.2362,100.3778
26.7133,30.9754,103.2104,54.7712,80.3405
51.0769,61.1937,50.6332,65.1252,108.53
45.8182,59.6065,28.9105,67.9524,109.7205
39.062,43.824,77.1232,92.5718,97.676
41.5045,72.7436,100.9504,104.5693,54.0433
93.9424,37.4648,46.7076,86.3923,87.8297
55.4203,82.2979,87.6797,61.237,91.6575
65.1681,77.8995,91.3646,97.1665,106.2817
42.2973,37.591,78.0255,70.4654,118.6238
36.9116,53.5198,61.8661,100.3065,107.2832
50.3423,64.9643,100.6805,42.9841,107.2048
66.1996,80.6427,85.2475,63.7478,77.6021
59.9327,49.9819,66.2315,48.3898,62.5738
55.1999,52.758,55.5838,76.0561,96.932
46.0813,62.9338,71.6811,74.7185,89.7389
36.691,51.4729,35.0956,55.505,62.6978
44.0167,79.2155,69.8284,83.1598,68.3238
54.3067,88.8282,68.3424,62.6806,63.1849
53.9436,43.9978,83.5544,58.7413,51.9093
57.1993,38.007,81.5166,101.786,76.3653
53.1246,83.6667,61.1682,113.5675,82.4432
35.9344,61.6583,74.2774,103.8216,110.3875
55.5429,71.1551,73.4367,96.6342,78.0697
33.781,63.5455,121.094,96.9613,73.8996
70.9087,28.3037,65.2139,88.3459,74.5155
41.0872,57.11,59.6925,63.5329,65.0629
26.5991,43.571,68.0705,101.1338,74.7419
31.8246,87.2926,48.2781,81.9864,68.4633
39.2162,66.5716,78.762,106.6912,105.3815
52.3105,70.6177,50.4254,105.4209,102.2513
57.3469,70.1746,41.8855,56.1874,93.0425
52.1741,69.7757,72.025,76.1252,118.9291
55.2436,72.6932,92.7089,106.5432,97.3069
60.8867,64.5221,90.3779,127.8931,65.9674
38.709,86.9226,73.5365,70.972,74.0351
64.0614,69.5261,108.1472,78.0849,110.7363
74.8083,35.6234,49.9856,85.6999,76.831
43.6778,48.7643,67.1895,61.0155,60.5659
55.7777,62.122,88.5985,90.9609,99.7509
61.2934,44.4474,60.5294,85.7721,111.5022
59.6983,56.3964,66.4605,85.2471,63.4032
62.7284,73.129,87.6518,100.8621,112.9514
21.7391,63.8297,42.8326,59.9934,86.9454
67.7457,65.6296,74.3973,117.4981,95.5435
35.7542,36.3041,53.4143,82.3499,54.5651
56.5736,65.2512,56.3197,82.1867,101.8791
40.5209,72.4577,56.3824,92.3379,123.5257
54.8308,38.351,71.6855,81.7022,70.1921
31.1076,53.5124,86.4988,97.1756,117.5974
49.3272,93.3985,53.9231,89.2571,84.4431
72.3711,60.5483,50.3904,85.0787,64.1941
36.9163,75.7482,69.6141,97.9674,69.9061
69.4518,57.0195,32.81,61.1901,57.8585
28.0428,68.6784,76.9475,92.407,73.0425
57.9756,35.0427,60.8251,76.6661,76.8827
51.5069,59.6134,78.9512,86.3739,111.9715
42.7964,71.0758,75.2721,85.1049,93.0755
17.6528,92.5972,52.609,63.2746,82.5871
30.35,89.68,58.2257,65.6399,70.9174
56.5556,83.7293,75.1823,63.742,120.424
54.2535,47.7189,68.6317,82.7581,95.4527
50.0243,60.4066,105.3933,139.5079,93.9793
36.2418,42.1461,85.4495,45.8947,85.8185
55.9242,63.0884,62.3115,118.5932,108.3138
42.9374,73.3154,66.505,69.1586,80.6256
67.7378,50.4961,68.6452,101.4209,96.9945
53.6061,48.6897,114.2862,97.1842,35.5234
69.5628,38.1368,43.9313,65.3434,118.9307
45.9137,63.5806,38.2699,102.5855,83.8536
30.6607,65.5219,79.3076,81.7855,119.7027
58.7544,85.5377,68.959,82.3007,109.8761
67.3797,54.3372,105.8309,82.4224,90.1113
56.6276,45.4529,38.7259,123.1711,114.478
36.1407,62.3306,81.847,69.7528,122.9618
42.5823,76.8708,58.0218,90.6506,125.6468
57.1164,51.7026,74.2117,95.222,80.1548
44.0761,89.9541,96.5422,66.0715,59.6788
30.7487,41.0487,64.6048,78.4099,58.1736
52.319,10.6454,72.6568,113.7643,62.0525
6.8048,62.8313,83.3128,71.4232,95.2609
69.3661,88.7193,81.3623,54.044,93.8966
34.9957,59.7355,65.4135,68.01,125.2166
46.585,34.8238,77.2113,94.4083,91.1741
38.3771,52.6492,58.8125,69.4018,73.859
46.6844,36.9514,74.6887,63.5704,110.1732
55.7188,85.5981,44.0786,109.6353,87.3189
59.2836,75.1258,88.2625,81.2934,100.4552
48.6247,72.3699,53.0563,88.4956,125.4061
80.0968,78.1575,97.7658,90.9958,114.2377
79.1756,59.0777,39.8329,76.4235,94.2776
37.6411,39.6364,60.6333,54.1698,110.9912
75.5702,71.4815,43.5028,84.3486,70.2595
54.1961,46.0066,88.6741,94.7488,82.6262
57.567,61.0744,102.8212,40.067,99.4965
68.6451,53.7646,60.5173,83.7233,68.8461
41.9512,42.5888,66.627,36.0685,76.1362
58.3769,53.5648,62.174,98.8783,126.2893
38.9416,80.4841,36.7407,62.2377,102.3233
53.8651,62.0249,86.4323,75.7429,107.5376
42.6653,49.3327,34.3768,94.2035,70.0402
65.113,77.1647,65.7784,81.8323,94.5498
46.9244,35.2038,97.4691,68.0758,102.1778
54.3704,64.9242,74.1598,99.1537,69.9732
64.8811,62.8197,70.7453,71.283,88.9557
58.6874,40.0768,37.309,74.2298,106.1481
45.5143,83.3101,94.6245,109.4527,123.4027
53.9533,69.6381,57.0402,23.6044,99.324
38.4239,56.5801,22.7772,98.8483,85.3598
41.1388,40.3663,54.5605,62.2151,67.6661
28.8045,56.4333,63.5754,98.047,49.7154
43.3127,44.847,76.4774,78.9,109.5275
77.5727,60.0181,80.0699,64.2578,87.0829
50.3729,96.3606,48.3484,77.1848,90.4474
38.6851,65.9915,70.2693,82.5101,73.39
61.0188,44.1823,62.9292,97.7945,122.1514
38.7465,70.5884,68.3786,101.9237,92.5636
75.4558,86.0544,51.5084,73.1375,72.7385
48.7878,29.1066,38.2,101.4158,97.837
61.3023,44.6204,50.0292,75.9351,121.8053
51.1311,63.1108,92.3777,87.9732,94.1853
56.4109,56.7583,99.8944,77.8084,73.428
60.2241,76.0935,61.0367,95.2036,114.7604
-0.2759,30.6805,77.6096,60.4583,128.7879
54.8609,58.2727,71.1735,72.0226,75.2366
51.8275,77.0497,40.6056,85.0565,79.6589
51.2913,47.2196,72.733,57.4844,89.5333
46.0955,31.6906,77.9471,20.951,81.3592
27.6412,64.3691,63.6151,97.1562,85.3515
46.8055,79.0502,61.1684,79.3765,122.804
59.9286,93.709,78.7222,68.8775,114.7032
63.8351,55.3569,80.262,78.2692,101.4557
50.4892,57.7915,102.0867,89.5807,59.3979
53.1262,54.9142,75.9473,85.0385,98.4237
24.5239,33.3455,96.6112,79.4406,120.7763
57.9141,50.9373,37.918,90.7509,101.8979
76.2677,56.5572,71.4465,42.0306,76.042
53.6892,54.0365,53.3949,109.7728,126.8616
33.9778,61.6817,61.8586,111.1812,95.4614
58.9592,44.1044,95.2225,73.722,132.8472
66.3868,48.9337,80.0115,85.1118,84.9101
61.2481,59.567,70.5345,66.7376,72.8786
51.1491,63.0375,90.4416,51.554,92.5872
73.9082,48.4734,50.1744,60.5418,108.2037
31.0076,60.3315,57.2854,67.915,82.9552
44.3816,53.7514,68.9747,85.6479,79.5693
57.0591,51.8467,61.3722,80.879,50.5267
37.6855,48.6442,50.5667,75.1371,73.1355
36.3319,77.2721,109.5668,100.8727,96.8565
66.8598,65.3411,65.0469,82.3418,82.2751
16.9277,45.6967,54.2489,90.1555,78.9364
23.0037,59.5141,75.447,96.1553,98.3789
85.8589,45.2542,95.0262,99.3415,75.3863
48.0786,47.3157,67.6457,70.6957,79.7679
49.9214,42.3913,91.3662,98.4404,74.0086
62.9403,42.1262,36.1037,86.6128,102.5705
38.9098,68.9452,107.2492,143.2599,69.9223
54.8998,39.1143,123.7982,70.8475,109.7798
51.4169,42.0299,66.0701,51.5738,75.2813
45.9783,63.8241,26.8371,78.6222,148.7189
35.724,65.5395,61.9601,20.7334,67.1054
39.7478,74.3988,69.3335,75.3736,105.4842
51.9371,57.1961,82.6961,51.0989,85.2565
68.7999,23.6178,54.9776,83.2826,95.2699
44.9551,67.3086,53.1556,100.5684,94.478
77.2278,74.3921,80.4802,109.7381,71.5257
45.6016,30.2468,86.5393,114.7375,78.8338
31.7428,79.1222,55.9912,69.4071,125.4086
44.6189,56.8304,100.6252,92.4085,65.5273
72.5795,30.397,89.1423,90.2938,77.9619
38.3165,41.0891,102.851,82.6131,75.4957
58.6087,80.4784,76.0581,94.6367,111.9423
50.8813,65.382,67.8079,59.1607,60.8586
56.7593,47.9572,69.5999,74.7979,112.3165
54.1995,65.21,64.5562,77.1019,82.1822
53.744,30.6904,69.6247,87.7187,99.045
33.8376,52.8412,62.7653,68.6606,62.0121
33.7035,60.1546,77.3242,83.1079,69.9559
55.7748,56.6205,60.585,60.569,78.2848
60.7546,56.8725,67.6604,58.9784,154.1797
16.0258,25.5255,60.028,84.1877,130.7913
57.7067,65.114,87.4732,81.9966,45.0328
53.8226,63.6941,111.2235,64.8598,118.9196
29.5973,86.0573,72.5192,97.5767,106.1877
60.1671,61.6583,57.5364,76.6465,72.3951
48.3095,32.6494,73.2725,100.523,117.6439
69.7072,62.5921,67.0711,74.6399,99.0243
60.7566,65.7484,44.4371,108.9391,100.9821
64.8603,60.8827,65.0411,120.6885,65.3938
24.6779,93.9285,74.5675,71.0042,76.5442
19.9088,91.7436,83.407,90.7098,108.9675
36.28,67.7927,90.6286,33.6966,103.7072
61.2061,61.7252,53.1742,76.5232,79.4617
55.4426,50.9544,84.524,69.1149,78.0436
67.528,57.2675,80.1007,52.7544,124.9802
28.2174,61.6479,65.7336,63.9758,83.689
68.5268,89.5621,65.5038,72.4932,46.8075
75.7268,41.8767,52.7116,82.201,106.8833
72.8489,96.9684,84.3229,69.9167,74.8935
47.3225,73.6756,88.1429,92.9555,46.4277
41.5075,84.7637,59.8714,78.3129,152.7164
48.891,84.1984,104.9355,95.9217,79.9971
15.7996,45.3981,82.223,92.4312,116.9622
33.4121,63.3906,31.0479,61.461,102.174
17.2663,73.884,104.7822,49.8422,84.046
75.7771,68.5108,77.5494,82.2577,58.4485
47.9475,81.8733,71.6525,95.1556,81.6798
36.9284,52.6693,49.9924,51.3915,89.5423
46.5684,44.0133,83.2253,60.4367,99.7885
57.4757,88.3213,76.499,96.5814,91.7183
28.8922,74.5473,101.9084,77.3901,138.1569
63.8579,94.0167,66.5574,61.4219,91.2875
39.1064,63.3737,65.4089,83.4547,87.929
35.3862,51.0001,94.1134,78.6664,59.161
19.748,54.5188,75.2972,55.2154,48.8915
58.4123,114.2999,86.5679,59.0712,87.2939
48.2173,38.3798,43.3212,77.0019,108.1738
53.7932,48.3839,79.679,90.9464,67.3984
31.7326,70.968,91.5882,88.5136,117.1223
72.0049,34.0181,79.0939,107.6352,116.0723
71.4083,50.0112,82.9529,96.3019,76.2421
52.8602,37.3608,53.872,86.879,114.1826
49.9881,86.0798,98.2972,59.3606,87.6683
42.4483,73.9953,83.6449,63.3321,111.254
30.1901,80.0234,23.6557,76.2385,73.7178
60.1389,64.2934,28.3609,51.7465,76.4956
67.7567,87.7315,82.9581,109.8819,72.6785
56.2491,62.1587,49.4836,72.6418,81.7925
56.8413,68.4217,59.5797,68.8306,46.2856
57.5797,58.242,69.4492,91.4619,78.6064
35.5425,49.7652,63.4704,84.5704,76.0657
43.3886,37.397,62.2558,43.3118,74.8023
58.0995,62.9138,67.0323,75.2842,110.7064
32.3235,67.5181,56.3871,85.843,86.502
41.8516,65.3093,57.7219,54.5283,78.8905
31.1795,62.4678,58.4499,53.4586,98.3785
56.0272,56.8629,64.4467,99.1792,83.7631
53.871,40.7051,80.5941,76.9983,101.9195
45.9032,47.1995,47.1618,75.6676,79.4338
30.542,81.2653,89.4869,37.2728,40.8034
27.2059,62.6611,120.9145,55.1814,82.7036
69.9937,51.5795,91.2017,99.6168,89.3281
