alpha,beta,gamma,delta,epsilon
148.4391,75.3014,263.0028,377.2297,283.369
198.8617,176.2962,289.9253,254.3933,270.4693
233.6449,239.3149,232.7255,241.3166,338.2682
232.5032,229.9499,190.6029,252.1704,346.035
185.405,146.0017,188.6773,258.6235,282.5555
207.9421,289.9935,207.1375,126.5578,296.3878
108.8481,211.8859,189.413,315.1739,207.4696
198.4637,262.0594,303.6949,213.1493,289.296
248.4354,297.0866,175.4866,162.8214,222.1752
90.8901,290.1536,131.3818,227.176,279.1647
186.2033,156.5907,225.5929,213.8245,306.8613
219.2151,250.2798,135.9278,213.8072,317.7991
159.8195,213.3801,246.4644,228.1081,246.5291
195.3123,178.4824,278.7266,205.4328,291.8716
302.9108,233.3951,190.8629,320.3059,174.4762
185.0193,155.8978,157.7368,204.7375,173.1066
260.6066,175.0717,187.1206,201.3122,138.4215
190.485,258.851,204.6359,179.1028,164.2772
141.6795,254.1266,168.6964,189.9678,310.083
192.3012,180.457,175.7356,207.5101,279.9829
168.5569,150.2875,280.0972,220.6027,251.3116
175.427,267.4739,304.3423,250.9872,214.857
231.4949,203.4896,195.9996,304.4632,151.9193
207.1991,263.6151,200.9332,160.5148,175.1216
190.1929,241.7117,334.3403,249.5985,163.6104
116.8269,190.6747,137.9869,191.7099,265.681
311.5783,167.0838,171.8073,240.5569,195.2181
308.3054,213.5455,279.4874,283.8008,241.8014
193.4398,183.6942,176.0383,162.7224,139.7901
179.5569,142.5811,224.1121,240.4251,214.153
188.558,172.0821,249.9206,281.9503,364.4114
247.2355,243.666,252.4088,223.4962,303.1988
189.7391,187.5976,197.1185,288.3428,336.6922
196.2684,162.5595,182.5324,255.9055,284.2107
182.4204,256.6996,105.779,96.3766,326.4202
152.7873,141.0122,227.0777,245.505,281.2886
191.732,170.2986,283.8314,261.0089,278.3753
318.2288,216.4502,228.6017,187.6651,234.2899
166.3747,237.9559,186.5191,234.673,241.0335
233.7156,120.0405,132.4607,194.4934,275.0777
246.4381,265.4376,184.6985,143.9369,271.5384
289.3712,177.8728,246.593,131.8016,239.733
248.5293,82.6841,254.6488,261.8785,389.0424
159.399,237.6832,210.9113,180.6957,180.9049
117.6934,179.777,254.7514,278.4714,201.4717
221.9083,106.9886,127.0166,196.5584,266.2184
223.8766,212.1445,176.1821,233.8722,202.3515
168.6083,121.0231,251.4931,174.5215,252.1185
196.4398,226.1037,185.5377,211.7275,194.8663
199.8549,150.4889,352.4783,236.9047,187.097
256.0516,238.9109,300.9783,224.7929,280.1777
230.1889,117.4486,249.7003,198.0591,221.2269
256.5385,291.8999,210.3346,310.5041,251.6825
266.3885,167.5004,204.2328,156.6267,179.6487
280.2349,238.8713,200.7587,126.1438,336.0282
237.1673,139.8911,266.0054,211.9911,201.9325
145.6102,228.9234,266.5816,340.794,146.343
281.42,171.7629,226.6051,251.7967,184.8657
215.7296,273.2607,283.7413,271.6105,195.3473
153.7654,118.0751,261.4734,154.0801,203.1645
203.2296,127.9898,144.7251,253.8797,316.0109
221.7498,186.8003,197.2599,199.6571,243.9039
227.0955,179.3674,260.8626,221.1813,259.6873
219.2952,264.6636,264.9587,228.3122,83.1721
271.6718,178.8057,243.8443,178.5487,196.541
239.6031,292.8089,118.7679,236.3899,270.1698
247.2847,93.4971,236.1952,136.3775,255.6864
265.7096,196.3197,195.4516,211.3983,354.8176
191.4795,291.5113,274.0996,278.4782,161.8056
200.7074,187.8485,212.315,197.744,226.0585
208.6952,160.8909,273.2329,244.9582,213.3906
114.7657,154.452,289.6128,222.067,175.4791
170.4621,179.8316,159.478,323.9715,253.2703
234.1509,166.663,212.9303,286.0867,189.346
244.3618,142.2152,202.2217,209.7763,116.8131
159.8211,143.4604,189.7214,209.8737,327.6706
188.4968,193.5191,189.9541,239.3228,279.3342
161.3426,168.866,204.6893,260.9697,205.386
235.6849,206.4201,225.7379,257.0187,296.7373
240.3834,146.024,280.3321,270.689,156.8422
170.4712,180.8135,188.9074,197.2463,238.4751
138.5195,249.5297,263.0676,94.8376,187.8231
157.3971,295.8044,193.0866,244.4935,175.7657
194.8364,153.5925,181.5694,212.0205,272.2282
252.6009,140.5513,193.4193,259.7783,282.6063
162.2943,227.2154,241.0976,235.2594,263.4156
254.1393,252.1672,179.665,246.1646,278.9261
149.5319,211.7414,256.6283,266.3946,245.201
209.518,166.7035,208.4816,220.9563,250.8888
113.2402,193.4944,216.8362,238.1305,153.6596
197.93,302.7802,209.078,282.5093,127.4856
186.6149,265.7259,188.6282,233.6619,197.8142
282.0369,273.8271,224.4827,240.556,230.7817
135.1925,124.6698,273.0461,227.4445,276.5355
159.8393,226.0475,198.2972,251.7206,266.3327
162.6264,182.7904,298.8883,278.3586,275.1699
234.6694,215.3448,263.6579,212.3723,112.4035
224.8534,205.1562,205.1073,388.7718,225.5552
188.8309,246.9224,97.4473,240.2596,205.2779
193.3079,132.2386,282.067,233.0756,164.5091
167.3641,140.9938,212.6345,296.8474,267.9892
192.1951,201.0676,237.1647,269.2054,330.3549
184.2524,213.9412,274.9392,234.9063,232.8869
173.5152,128.1063,233.9201,95.9872,295.6288
231.8306,223.6851,220.3603,200.4521,261.7985
165.3842,208.7066,159.2768,187.1125,194.7505
168.9308,262.6662,201.0244,296.9869,167.0961
150.2556,265.7452,285.4182,293.7331,172.2671
170.8277,276.0863,216.7436,291.7762,270.9848
248.5494,251.1379,158.936,243.1152,289.8269
180.8366,66.1016,205.6075,219.5147,164.1582
202.259,246.5909,171.2465,257.5448,185.7669
211.2951,228.6035,230.5495,249.4732,164.2684
145.3884,192.932,151.4081,215.1638,229.2482
230.3273,208.3799,166.3202,320.4021,199.8047
169.623,217.4755,161.4724,242.6036,176.2427
143.8609,185.3947,262.2828,300.0267,224.3177
199.5951,208.5785,285.1034,188.8984,273.401
205.2599,269.7592,120.7709,261.7399,291.1252
143.4865,218.7021,219.0264,151.3846,202.7932
149.0789,213.5691,206.1765,301.3682,257.0242
87.2216,276.9027,272.9532,198.5616,239.7381
206.1136,302.7384,141.6591,229.0964,302.4643
192.1109,252.801,219.3199,264.6295,290.5793
172.9558,177.516,220.2835,166.2898,255.6349
171.3542,194.3575,232.9089,308.4089,199.6768
207.435,147.0244,260.8327,247.57,236.475
324.6854,283.3623,233.8267,201.8617,294.9831
94.6766,258.2305,290.6688,151.7968,220.193
240.7153,205.0091,293.6695,327.2417,321.1777
189.7736,176.2195,219.5359,242.7105,269.7185
172.5091,220.4888,235.8175,279.2899,142.2212
169.016,220.107,275.4293,225.7812,245.6834
346.2759,208.1839,245.2121,126.0286,298.8322
257.6624,284.966,200.9197,163.1047,218.9797
155.5864,223.969,122.3313,297.3783,298.0822
248.5706,241.8802,147.7906,186.041,303.9243
153.502,235.5153,195.9218,268.1217,137.3754
268.9178,279.1172,155.6284,194.5356,163.2781
243.7688,227.2739,252.8906,167.761,263.9842
183.0519,178.2859,262.1883,254.5746,297.5655
146.6042,175.1055,233.7461,188.38,179.5301
243.5814,119.0354,278.9569,202.6612,227.1036
201.1839,230.8955,157.1992,170.2848,296.3696
237.2184,267.0267,162.8661,317.4822,161.6912
253.2861,160.3864,156.1544,236.5029,212.4181
207.7274,146.2325,270.2574,202.5382,335.436
151.1296,302.6497,168.894,233.5858,240.4902
186.9402,236.9605,286.5616,152.7556,198.4322
231.9287,251.902,175.4651,192.0265,219.1044
187.0931,164.2521,215.0303,155.3226,271.4234
180.2105,271.3367,454.3295,211.1732,142.6183
288.2656,229.246,170.4795,327.8379,252.8778
225.5191,204.1594,219.2272,143.8997,193.2125
260.2648,211.0801,302.8335,228.0023,245.2144
203.6172,262.7979,136.2134,328.5468,185.9471
187.6061,222.6402,191.2658,289.5791,210.8343
169.8285,182.4613,314.9031,135.2268,309.5437
170.5051,141.5008,200.6243,254.6491,311.9238
154.8615,212.0533,110.4128,177.9015,238.7931
163.8391,192.8753,281.1401,246.2414,318.4857
130.5293,270.835,208.3057,130.9389,294.6452
198.7467,264.8414,271.1247,185.4219,299.5609
274.4768,135.1548,233.441,399.7618,143.5484
178.7656,171.9381,213.8093,307.6788,247.3458
243.1606,213.3442,247.768,224.5787,184.6921
167.8489,155.7676,182.082,287.3912,110.7813
300.4787,212.9517,167.3935,245.304,287.3833
231.3938,260.2715,262.3448,261.7139,229.5437
225.0291,221.3459,309.978,210.0914,239.7588
179.3838,238.6383,221.037,224.1946,191.5806
230.6004,192.9268,208.5576,279.0903,182.7244
253.6613,281.3034,266.1874,208.7096,292.0028
213.384,175.6739,197.7944,322.7868,314.7365
190.4158,207.7669,296.3703,99.0019,256.747
250.7736,221.6506,269.47,183.6892,272.0872
173.3249,287.8117,254.5338,293.8673,238.5364
198.4417,185.4924,205.8347,322.9948,266.6396
206.1196,175.6456,192.1186,255.2049,242.183
286.9818,229.305,268.7897,333.4217,246.0227
268.5896,189.889,143.7927,209.0027,186.745
232.9548,206.1204,151.0014,221.5399,226.5417
209.669,224.8327,290.3188,274.0198,236.1355
253.0431,241.6293,237.2101,230.0602,234.3895
121.8818,227.255,161.1719,101.5079,323.3771
199.7957,135.3044,197.7439,226.0934,198.2529
249.2406,241.1172,222.7755,285.289,282.2494
230.3474,118.8257,106.5622,316.8629,314.1956
221.3991,181.9558,243.7012,252.6806,224.1561
274.7153,182.1433,238.3434,221.7676,272.3306
217.1071,235.6134,206.678,240.0648,191.4998
233.0135,263.0984,231.3428,213.8247,299.2579
152.1216,246.3998,242.623,195.6415,209.9496
284.4865,176.3712,276.886,150.2112,267.657
240.6878,263.7952,223.0269,338.244,252.6923
232.0222,218.5421,213.6341,216.0922,264.9576
176.2076,193.8044,197.7395,226.1161,165.6053
114.5728,270.2019,195.7174,177.6214,222.4528
187.4835,135.3307,134.0893,170.0561,264.7997
191.5824,264.5903,209.5895,213.8525,150.308
179.184,278.8323,120.8144,300.5549,212.13
128.8041,238.8432,263.3315,293.2069,160.8952
263.2461,189.9472,186.5421,197.298,225.0343
218.1512,254.2498,207.2552,233.4207,173.3329
127.6658,181.8852,256.456,321.8246,220.8835
235.0423,193.7307,201.8955,111.0451,197.8785
241.8078,241.6678,305.4694,223.5626,312.6359
254.7577,246.246,290.3265,167.3898,271.2486
164.236,214.3365,196.2097,193.9256,242.5135
209.426,174.5063,256.4969,232.15,167.4744
249.1591,197.383,86.0888,239.0781,247.9695
117.5841,238.7169,331.4521,262.7921,205.3076
272.2761,183.4546,150.9546,249.076,227.8751
236.7034,232.7486,218.6102,173.5804,164.3888
225.8975,246.2443,255.903,210.7244,244.9976
145.6042,202.2347,216.129,257.9007,311.9797
222.867,197.8377,269.2133,186.2993,256.3585
121.8606,182.4341,258.0843,250.7835,237.7449
172.8775,301.9253,180.2729,192.4339,207.6022
264.0439,151.9629,200.9329,268.2274,360.0494
262.4216,192.0803,294.2785,261.0878,268.5551
156.6446,208.5747,225.4025,303.8289,265.9068
172.2556,270.7041,277.8389,209.8774,297.1737
190.8636,107.6964,239.5753,306.9986,244.9338
226.3144,153.6669,192.2804,285.3367,340.5905
198.1663,251.5762,262.4631,190.5757,286.4881
228.9984,310.2482,232.375,218.8243,272.2632
231.6412,271.257,155.1897,193.2493,132.1076
115.8152,211.2799,302.1118,266.9855,189.6431
145.5775,247.6527,199.5353,279.1635,254.1417
167.5168,207.1444,182.9114,277.1327,282.711
162.6304,209.2865,152.5948,296.9824,177.3895
98.8566,209.531,126.0481,193.8008,171.3787
277.4652,270.2213,211.5314,189.1171,203.4406
115.8884,249.487,209.5921,139.0006,204.0669
217.446,274.0241,193.5609,338.135,248.9107
284.302,219.1929,279.2571,220.2398,243.8936
196.8503,236.6065,176.568,203.023,275.7209
236.8966,164.2962,140.9132,167.4301,323.7209
181.7442,213.0709,162.333,154.5877,183.439
208.8993,127.4565,266.8829,297.9883,247.7669
128.2335,296.8334,234.4421,240.0282,282.4343
222.1027,189.0575,160.7724,184.9907,220.7913
153.7714,212.0064,242.894,185.7712,282.6649
221.0826,280.0035,271.1726,149.0684,334.8118
148.0825,202.3574,184.7944,178.6782,198.4532
202.337,198.0224,136.4809,214.8262,315.2044
215.5188,157.381,148.8634,225.9121,160.9637
143.4453,148.5475,200.8864,275.6916,147.5696
207.1997,223.4546,341.979,224.6696,323.5828
160.3235,279.8102,196.0655,170.773,247.7508
237.3763,106.9305,245.58,162.0546,227.6449
140.9082,212.5102,104.1188,205.2696,157.3055
171.0424,155.2684,238.13,254.2596,180.4537
232.2722,165.4521,287.265,199.8124,199.8143
296.5453,219.0631,236.8458,257.3274,230.8594
97.1349,141.0743,338.4298,234.2869,317.9242
154.1918,320.9966,234.7092,210.4298,257.3642
200.0796,169.6053,281.5431,198.9903,295.8432
188.5456,258.1783,193.043,299.7177,182.2607
191.7203,89.8388,164.8508,282.3378,319.5726
284.22,149.0838,303.5024,198.7584,207.9225
215.1768,203.3862,241.6188,210.4119,341.6544
182.7763,223.3178,246.3364,313.9326,293.1713
268.6274,179.6675,245.3892,235.8926,158.879
224.1329,223.8253,248.6584,248.7526,202.1025
188.8286,210.3644,252.2813,310.7784,185.3693
189.8529,289.8895,128.8608,241.0008,181.6463
92.6132,287.1715,254.2672,134.2233,253.6137
193.5945,180.0812,247.665,225.0866,288.0508
198.1599,292.0505,252.4976,96.4251,299.3659
203.6069,174.8714,222.3207,399.6996,272.131
296.9146,210.8191,268.6498,185.5192,343.144
148.6913,196.9342,231.0216,297.9059,172.4207
187.9115,241.9356,264.2203,342.2956,134.3005
200.805,211.0425,223.0737,282.621,213.4595
140.5163,234.2087,179.6518,272.7456,205.6633
139.7757,270.4259,243.3101,167.1358,142.19
267.8186,229.8747,167.6921,305.6961,235.6628
216.4063,245.6791,213.2245,260.6157,140.6136
137.2537,163.7099,223.4392,303.8577,231.0132
115.8614,272.2086,180.5175,262.27,241.6803
195.0438,198.3014,136.384,235.4357,255.9155
100.5496,212.3582,191.1055,239.1072,323.7542
255.4612,152.5984,277.28,154.9174,120.4981
178.7669,91.7876,210.7425,153.9034,239.1102
282.2918,150.1597,272.3905,221.3535,236.9652
211.036,114.6584,263.9642,310.2605,198.8506
171.5651,231.3199,232.8072,271.6054,259.1693
245.9561,196.6317,190.7388,260.2458,268.4169
190.4012,182.0492,139.0949,240.8798,193.447
179.8639,218.1579,256.3552,157.0796,200.4118
115.3581,207.9528,200.8203,238.1146,271.4202
218.8771,220.5386,215.342,267.9428,325.983
210.3687,137.4634,227.9921,213.4555,233.8397
141.9163,246.2413,281.4683,175.8668,265.9635
198.7177,189.6314,185.6339,134.3037,310.7727
239.6821,190.1958,225.3084,224.5699,226.6487
188.0265,314.5698,198.4956,260.7754,243.4839
160.9031,195.9193,255.5115,299.6074,160.1251
135.7859,221.01,282.1051,161.6526,251.7615
276.6103,258.7792,233.5793,279.9072,279.4867
145.3255,115.7869,298.4144,144.8402,278.6502
185.0944,257.5569,298.0802,222.9183,237.1729
179.6886,167.1346,273.1613,242.5149,246.9221
231.7315,228.5192,186.1283,216.6047,329.1941
227.8978,160.4491,196.1019,264.0102,234.1988
162.8036,202.785,196.3073,192.6899,259.8701
255.9354,139.5191,176.4254,264.0803,302.6304
211.4363,222.5872,288.6719,245.7466,272.83
206.6738,253.6037,292.9063,250.4387,277.9148
187.9164,272.7803,244.568,219.6483,349.1873
190.5256,239.0707,181.8353,245.9465,161.9365
224.8861,226.6234,75.6641,273.365,290.1193
148.1254,223.8633,207.6197,215.9524,336.725
190.912,234.1737,195.4474,267.3274,279.4686
195.8898,119.6405,286.7209,207.2347,144.6401
182.4625,292.8901,114.4175,355.291,168.0693
156.4917,332.1601,318.9499,214.532,132.5411
215.8745,189.5461,210.92,223.2868,284.9512
139.0244,115.9892,205.1798,274.3275,379.3022
188.4066,222.2654,252.4688,182.9689,162.0999
156.4812,211.7933,299.5686,210.2211,194.8958
268.0237,219.4459,264.5374,217.604,236.2079
106.972,204.2476,217.5385,143.0703,268.2937
345.3013,202.6261,189.1586,225.6555,330.1643
246.7393,137.764,313.9062,208.741,285.0588
264.4222,173.6973,248.4639,214.2148,167.6261
179.6098,237.3918,315.3316,209.747,137.9613
195.6067,194.7116,147.4223,165.5864,301.1762
192.8489,264.7327,203.6711,222.8493,229.8592
117.7428,92.946,331.6535,291.8103,278.1869
111.8282,151.4154,196.9105,219.2029,229.3697
127.7338,249.4013,228.8743,275.7472,259.1097
174.2146,218.7475,190.3416,224.2862,192.7152
217.9263,203.117,201.121,87.4742,175.9407
296.2698,213.9095,271.9295,230.2905,187.1599
255.8175,167.5675,209.1818,235.3843,202.3852
250.1071,220.5072,248.5672,150.4916,179.5608
286.8539,163.6365,166.8521,198.119,187.0944
231.1945,227.4844,124.0221,172.3474,331.5419
123.796,182.4648,190.2756,275.8472,234.8186
164.7113,182.6812,159.913,278.2836,238.1368
160.7435,129.6504,197.2026,327.3615,210.7773
174.4354,153.1535,195.727,219.8893,245.0453
164.015,192.6798,133.5152,302.9756,276.4657
271.7443,258.2942,242.1138,229.1126,204.6227
134.5195,349.1907,263.4863,328.7836,181.9804
219.0936,301.6216,167.927,180.6183,283.1193
255.8342,243.5869,276.8788,200.9265,246.3988
83.1346,194.1848,319.0273,213.2087,226.4206
157.4127,171.3765,195.5303,189.102,114.4768
223.949,196.0644,174.1168,295.9613,181.1333
136.8309,290.5665,259.9435,234.4249,307.5605
198.8747,223.4104,190.3666,359.8206,113.7232
245.3319,205.3644,165.2462,202.0094,273.7583
199.9907,276.3043,136.0193,286.4026,157.0999
147.0548,212.169,230.6338,267.0691,220.3032
229.4989,297.1922,124.4201,180.9344,124.0129
264.8727,346.8032,187.2269,242.0686,257.0945
244.1261,183.9409,274.1305,140.0753,323.0981
207.567,174.3201,259.1554,221.0181,240.8202
175.6462,277.5919,327.105,130.9995,271.586
170.4308,217.5364,198.72,197.8316,246.9876
224.2823,260.6389,292.5754,157.3946,209.5208
179.5764,225.7049,171.8011,194.1158,219.6462
193.308,158.5177,188.5942,202.6167,239.1256
246.9675,191.6498,248.7939,231.3373,302.0282
158.8084,218.5745,191.4436,253.4457,119.6378
206.7627,201.8462,228.4937,192.0371,263.1583
223.541,268.3919,250.152,324.7678,221.262
152.8763,229.088,211.2136,126.4737,227.2309
159.6613,273.6454,260.6886,205.6706,207.9974
189.1483,116.5469,116.3212,169.1649,258.6709
232.322,235.7203,150.8568,191.4047,244.3375
318.4575,146.6227,239.1635,170.4565,101.8678
88.892,157.9868,193.2023,202.9002,227.4858
127.9537,109.4409,264.8396,252.2239,160.2852
195.1784,241.4814,191.4618,273.6703,161.8964
165.2563,241.2224,187.1979,177.1538,344.7985
209.8585,204.973,228.6228,169.7204,309.7565
128.5548,294.816,239.0808,172.9487,200.2871
268.5301,261.0248,99.7368,251.0591,243.7717
139.674,185.7829,274.7932,229.7653,286.1167
178.827,198.2241,361.9139,190.666,225.5947
77.5089,269.9307,227.8772,247.6722,248.5798
126.5166,324.1387,265.4568,283.17,182.0658
162.9951,173.5089,198.7958,279.9276,222.4636
133.1346,201.8065,249.752,290.5343,281.8455
251.9559,143.5187,149.6791,268.6708,244.5267
132.4119,151.0661,290.8506,176.6206,177.4682
284.5408,240.4693,228.6394,186.6878,209.3544
147.0901,288.2608,162.5184,196.4159,209.072
147.3667,179.7368,185.8632,302.0449,147.2937
159.9928,168.2011,321.6914,280.3987,252.4056
276.4378,201.4625,204.4393,301.0861,328.2726
235.7029,185.6002,312.4948,257.7276,208.8569
223.2514,262.2135,194.1673,219.5176,241.9468
157.6542,150.7895,205.5118,313.9364,116.913
262.2916,197.1766,202.8924,270.8027,211.345
236.6389,282.66,209.3107,151.4864,248.1395
161.7385,150.785,193.8814,163.9141,234.7333
213.2594,325.2372,295.6453,205.345,279.0976
224.3803,143.7109,247.7008,179.7635,281.6474
219.1693,266.6311,212.2065,121.3206,229.555
176.3451,277.2988,293.6105,300.6278,291.7559
199.3179,228.5027,236.4546,303.3492,231.7328
154.5985,145.0173,273.0658,337.8867,239.8437
159.2286,224.5043,281.9853,116.8789,365.773
253.3456,271.8157,163.5589,209.2449,350.1931
184.7384,181.239,106.4684,249.9944,253.8047
207.4293,156.2455,182.972,272.939,356.3165
101.8247,208.1924,191.2343,262.6824,237.653
147.7673,212.7057,219.043,217.3038,225.7263
186.1956,158.0565,173.227,276.5084,257.7511
223.6055,195.6399,300.3022,194.9437,111.527
165.3139,159.9796,193.0323,261.8039,268.11
304.6589,251.1246,159.2134,239.0649,207.7188
222.9711,161.714,278.611,223.6366,222.9946
271.6337,254.6887,214.7099,160.5818,237.8266
286.0875,266.9303,212.0471,255.8432,181.9798
292.2127,159.1632,169.6927,286.2924,208.749
157.3924,130.9041,244.0679,151.731,164.1198
162.1201,228.7618,330.004,232.3205,239.8065
224.324,185.3955,251.6565,118.496,183.0014
132.725,244.2664,274.9595,192.2212,328.8312
171.5893,243.1749,311.7078,218.6321,237.7468
181.7461,149.5589,181.2592,232.2102,192.4047
240.4764,263.2026,252.9865,282.4325,211.2704
219.9513,164.1256,218.5902,260.0175,271.0611
